year,month,day,tavg,tmin,tmax,rain,sunshine,snow
2016,5,1,19.3,11.3,27.4,,,
2016,5,2,19.2,14.7,25.2,18.2,18.2,
2016,5,3,15.5,12.8,19.7,18.6,18.6,
2016,5,4,16.6,10.9,22.6,,,
2016,5,5,18.5,10.4,26.9,0.0,0.0,
2016,5,6,19.9,14.9,25.2,0.0,0.0,
2016,5,7,17.3,11.5,23.3,,,
2016,5,8,18.9,10.9,25.4,0.0,0.0,
2016,5,9,17.1,15.6,19.4,0.0,0.0,
2016,5,10,14.6,13.7,16.1,24.4,24.4,
2016,5,11,17.1,13.0,24.0,0.0,0.0,
2016,5,12,19.0,12.6,26.2,,,
2016,5,13,18.3,14.5,23.3,,,
2016,5,14,20.1,14.0,26.4,,,
2016,5,15,19.3,12.9,25.0,12.4,12.4,
2016,5,16,15.6,10.0,21.9,5.3,5.3,
2016,5,17,19.2,10.5,27.9,,,
2016,5,18,22.6,13.6,31.1,,,
2016,5,19,22.1,16.5,29.3,,,
2016,5,20,22.9,14.8,30.0,,,
2016,5,21,23.7,17.0,30.5,,,
2016,5,22,23.5,16.9,30.3,,,
2016,5,23,23.2,16.9,29.5,,,
2016,5,24,18.8,16.1,21.4,23.6,23.6,
2016,5,25,20.4,13.9,26.9,,,
2016,5,26,21.9,16.9,28.4,,,
2016,5,27,23.3,19.1,29.6,0.0,0.0,
2016,5,28,21.5,17.4,26.9,0.4,0.4,
2016,5,29,20.7,17.3,26.7,1.6,1.6,
2016,5,30,22.3,15.3,29.9,,,
2016,5,31,22.1,16.7,28.6,,,
