year,month,day,tavg,tmin,tmax,rain,sunshine,snow
2013,6,1,20.4,14.5,27.9,,,
2013,6,2,21.7,13.7,30.7,,,
2013,6,3,19.1,14.9,24.8,,,
2013,6,4,21.0,14.6,28.0,0.3,0.3,
2013,6,5,22.8,15.3,29.9,,,
2013,6,6,23.9,19.1,29.8,0.0,0.0,
2013,6,7,24.0,18.6,31.1,,,
2013,6,8,24.9,17.0,32.8,,,
2013,6,9,25.9,19.4,32.9,,,
2013,6,10,24.9,18.0,31.5,,,
2013,6,11,21.9,19.5,25.4,7.5,7.5,
2013,6,12,20.9,19.2,24.3,15.5,15.5,
2013,6,13,22.6,18.2,28.5,,,
2013,6,14,24.0,19.7,31.1,,,
2013,6,15,23.6,19.1,29.5,0.4,0.4,
2013,6,16,22.3,18.0,28.2,,,
2013,6,17,22.3,20.1,25.4,0.5,0.5,
2013,6,18,21.9,20.6,23.1,7.0,7.0,
2013,6,19,23.9,20.3,30.3,,,
2013,6,20,24.7,18.9,31.2,,,
2013,6,21,24.9,20.3,33.1,2.0,2.0,
2013,6,22,24.2,19.6,30.8,,,
2013,6,23,23.0,19.7,27.7,0.2,0.2,
2013,6,24,24.0,19.6,31.1,,,
2013,6,25,24.0,18.7,30.5,,,
2013,6,26,24.7,19.5,31.5,0.0,0.0,
2013,6,27,24.6,18.9,30.9,,,
2013,6,28,24.9,21.2,30.5,0.5,0.5,
2013,6,29,26.1,19.4,33.2,,,
2013,6,30,27.0,20.6,34.0,,,
