year,month,day,tavg,tmin,tmax,rain,sunshine,snow
1977,6,1,16.8,14.8,20.2,42.3,42.3,
1977,6,2,18.4,14.0,22.2,6.2,6.2,
1977,6,3,18.2,13.0,22.4,,,
1977,6,4,18.2,11.7,26.2,,,
1977,6,5,17.9,12.7,25.9,,,
1977,6,6,19.1,10.7,28.7,,,
1977,6,7,19.4,13.1,27.1,,,
1977,6,8,20.6,12.1,30.5,,,
1977,6,9,22.8,15.2,31.5,,,
1977,6,10,19.3,18.0,22.1,0.0,0.0,
1977,6,11,19.8,12.6,24.9,,,
1977,6,12,19.2,8.5,26.6,,,
1977,6,13,18.2,13.2,24.0,,,
1977,6,14,17.9,10.6,26.9,,,
1977,6,15,18.5,13.3,27.9,,,
1977,6,16,17.9,13.2,24.2,,,
1977,6,17,17.5,11.6,23.9,,,
1977,6,18,15.4,12.6,20.2,2.0,2.0,
1977,6,19,16.3,10.4,22.9,,,
1977,6,20,18.7,11.9,29.1,,,
1977,6,21,19.3,15.2,29.1,,,
1977,6,22,18.5,13.9,23.7,,,
1977,6,23,20.3,15.4,27.9,,,
1977,6,24,20.3,16.6,26.1,,,
1977,6,25,22.0,15.0,30.7,,,
1977,6,26,23.5,16.2,31.9,,,
1977,6,27,24.9,16.1,34.9,,,
1977,6,28,23.6,17.6,33.9,,,
1977,6,29,23.3,19.2,29.9,1.6,1.6,
1977,6,30,21.6,20.2,23.2,5.1,5.1,
