year,month,day,tavg,tmin,tmax,rain,sunshine,snow
2002,2,1,-1.9,-7.1,7.0,,,
2002,2,2,0.0,-6.3,10.1,,,
2002,2,3,0.8,-6.4,11.6,,,
2002,2,4,0.3,-5.5,6.9,,,
2002,2,5,3.1,-3.0,12.8,,,
2002,2,6,2.7,-6.5,12.6,,,
2002,2,7,2.8,-3.7,11.6,,,
2002,2,8,1.6,-6.6,10.5,0.0,0.0,
2002,2,9,-0.2,-6.3,4.9,,,
2002,2,10,-0.4,-4.3,2.0,3.8,3.8,1.8
2002,2,11,-2.0,-9.1,4.6,0.5,0.5,0.2
2002,2,12,-1.7,-9.1,6.4,,,
2002,2,13,0.3,-5.0,8.3,,,
2002,2,14,-1.1,-7.6,7.1,,,
2002,2,15,-0.7,-8.5,9.5,,,
2002,2,16,1.2,-6.9,11.3,,,
2002,2,17,2.7,-1.6,10.8,,,
2002,2,18,-0.8,-6.6,3.7,,,
2002,2,19,-1.2,-7.8,5.8,,,
2002,2,20,0.2,-10.0,13.1,,,
2002,2,21,-0.4,-6.1,2.4,8.0,8.0,
2002,2,22,4.0,-0.6,10.1,,,
2002,2,23,2.7,-2.9,12.1,,,
2002,2,24,3.0,-6.0,14.1,,,
2002,2,25,4.9,-3.0,12.3,,,
2002,2,26,6.0,-1.6,15.3,,,
2002,2,27,4.9,-1.3,12.6,1.5,1.5,
2002,2,28,5.9,-0.6,15.0,,,
