year,month,day,tavg,tmin,tmax,rain,sunshine,snow
2012,4,1,5.9,1.2,13.1,,,
2012,4,2,10.9,-0.8,19.9,,,
2012,4,3,8.5,3.9,15.1,20.5,20.5,
2012,4,4,10.6,0.3,17.0,,,
2012,4,5,10.8,5.6,16.7,,,
2012,4,6,8.0,0.7,14.3,,,
2012,4,7,6.0,-0.6,14.2,,,
2012,4,8,13.7,-0.6,24.1,,,
2012,4,9,18.1,11.7,24.6,0.0,0.0,
2012,4,10,15.0,9.7,20.3,,,
2012,4,11,13.8,7.6,19.9,3.0,3.0,
2012,4,12,14.2,5.7,21.8,,,
2012,4,13,11.2,8.9,14.5,3.0,3.0,
2012,4,14,14.4,8.0,23.2,,,
2012,4,15,15.9,7.6,25.7,,,
2012,4,16,14.0,8.2,24.5,0.3,0.3,
2012,4,17,12.0,5.8,18.0,,,
2012,4,18,11.2,2.5,21.0,,,
2012,4,19,11.1,4.7,16.0,0.5,0.5,
2012,4,20,12.5,10.8,15.0,0.3,0.3,
2012,4,21,12.5,10.3,16.0,65.5,65.5,
2012,4,22,16.7,10.5,22.1,2.0,2.0,
2012,4,23,16.8,6.8,25.9,,,
2012,4,24,20.4,10.7,31.3,,,
2012,4,25,13.6,11.9,16.4,20.5,20.5,
2012,4,26,15.0,9.4,19.6,,,
2012,4,27,14.3,4.0,24.5,,,
2012,4,28,16.4,4.5,29.1,,,
2012,4,29,15.4,6.5,22.7,,,
2012,4,30,16.3,12.1,20.6,,,
