year,month,day,tavg,tmin,tmax,rain,sunshine,snow
2021,6,1,22.8,17.6,28.5,,,
2021,6,2,24.4,19.0,30.2,,,
2021,6,3,19.1,17.1,21.6,27.0,27.0,
2021,6,4,18.7,14.6,24.0,0.3,0.3,
2021,6,5,21.3,14.2,26.9,,,
2021,6,6,23.4,18.9,28.8,0.0,0.0,
2021,6,7,24.3,18.0,30.3,,,
2021,6,8,25.2,18.5,31.4,,,
2021,6,9,26.7,20.2,33.6,,,
2021,6,10,24.6,21.6,29.6,2.9,2.9,
2021,6,11,23.1,19.2,28.7,44.0,44.0,
2021,6,12,23.8,20.1,30.0,,,
2021,6,13,21.5,18.5,27.3,,,
2021,6,14,22.3,19.1,27.7,,,
2021,6,15,20.9,19.3,23.3,6.1,6.1,
2021,6,16,23.1,19.2,28.1,,,
2021,6,17,21.7,19.2,26.2,2.0,2.0,
2021,6,18,21.3,19.7,24.4,9.2,9.2,
2021,6,19,22.3,18.6,28.2,,,
2021,6,20,24.3,17.2,31.3,,,
2021,6,21,23.9,19.0,29.7,,,
2021,6,22,23.4,17.9,29.0,0.0,0.0,
2021,6,23,22.2,20.3,26.2,0.0,0.0,
2021,6,24,22.7,19.8,27.5,,,
2021,6,25,23.5,18.9,29.9,7.0,7.0,
2021,6,26,23.6,19.9,28.7,2.3,2.3,
2021,6,27,25.0,20.2,30.0,,,
2021,6,28,23.0,19.2,29.2,43.3,43.3,
2021,6,29,23.5,20.7,28.2,1.2,1.2,
2021,6,30,24.9,20.9,30.1,0.0,0.0,
