item_name,item_code,kind_name,kind_code,rank,rank_code,unit,day1,dpr1,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7,date
배,412,신고(10개),1,중품,5,10개,당일 (01/04),"22,851",1일전 (01/03),"22,774",1주일전 (12/28),"22,639",2주일전 (12/21),"21,891",1개월전,"20,591",1년전,"27,281",일평년,"23,087",2023-01-04
포도,414,레드글로브 페루(~23.5)(1kg),9,상품,4,1kg,당일 (01/04),"17,130",1일전 (01/03),"17,130",1주일전 (12/28),"18,540",2주일전 (12/21),-,1개월전,-,1년전,"8,390",일평년,"8,390",2023-01-04
포도,414,톰슨 미국(~23.5)(1kg),10,상품,4,1kg,당일 (01/04),-,1일전 (01/03),-,1주일전 (12/28),-,2주일전 (12/21),"13,599",1개월전,"12,536",1년전,-,일평년,-,2023-01-04
포도,414,샤인머스켓(2kg),12,L과,24,2kg,당일 (01/04),"26,222",1일전 (01/03),"26,491",1주일전 (12/28),"26,875",2주일전 (12/21),"26,709",1개월전,-,1년전,"39,961",일평년,"37,463",2023-01-04
포도,414,샤인머스켓(2kg),12,M과,25,2kg,당일 (01/04),"21,131",1일전 (01/03),"21,131",1주일전 (12/28),"20,152",2주일전 (12/21),"23,072",1개월전,"23,681",1년전,"35,682",일평년,"35,682",2023-01-04
감귤,415,노지(10개),1,M과,15,10개,당일 (01/04),"3,357",1일전 (01/03),"3,370",1주일전 (12/28),"3,311",2주일전 (12/21),"3,253",1개월전,"3,122",1년전,"2,902",일평년,"2,815",2023-01-04
감귤,415,노지(10개),1,S과,16,10개,당일 (01/04),"2,738",1일전 (01/03),"2,740",1주일전 (12/28),"2,650",2주일전 (12/21),"2,590",1개월전,"2,533",1년전,"2,192",일평년,"2,194",2023-01-04
단감,416,단감(10개),0,상품,4,10개,당일 (01/04),"12,408",1일전 (01/03),"12,494",1주일전 (12/28),"12,056",2주일전 (12/21),"11,891",1개월전,"11,701",1년전,"14,795",일평년,"11,974",2023-01-04
단감,416,단감(10개),0,중품,5,10개,당일 (01/04),"8,531",1일전 (01/03),"8,532",1주일전 (12/28),"8,451",2주일전 (12/21),"8,190",1개월전,"7,896",1년전,"11,123",일평년,"8,989",2023-01-04
바나나,418,수입(100g),2,상품,4,100g,당일 (01/04),304,1일전 (01/03),300,1주일전 (12/28),311,2주일전 (12/21),316,1개월전,319,1년전,296,일평년,285,2023-01-04
바나나,418,수입(100g),2,중품,5,100g,당일 (01/04),273,1일전 (01/03),273,1주일전 (12/28),278,2주일전 (12/21),278,1개월전,284,1년전,284,일평년,253,2023-01-04
참다래,419,그린 뉴질랜드(10개),2,상품,4,10개,당일 (01/04),"8,474",1일전 (01/03),"8,443",1주일전 (12/28),"8,503",2주일전 (12/21),"8,644",1개월전,"8,859",1년전,"6,764",일평년,"6,732",2023-01-04
파인애플,420,수입(1개),2,상품,4,1개,당일 (01/04),"6,808",1일전 (01/03),"6,792",1주일전 (12/28),"6,682",2주일전 (12/21),"6,619",1개월전,"6,626",1년전,"6,192",일평년,"5,694",2023-01-04
레몬,424,수입(10개),0,상품,4,10개,당일 (01/04),"9,403",1일전 (01/03),"9,403",1주일전 (12/28),"9,449",2주일전 (12/21),"9,389",1개월전,"9,343",1년전,"10,570",일평년,"10,105",2023-01-04
레몬,424,수입(10개),0,중품,5,10개,당일 (01/04),"8,227",1일전 (01/03),"8,227",1주일전 (12/28),"8,235",2주일전 (12/21),"8,089",1개월전,"8,339",1년전,"8,404",일평년,"8,080",2023-01-04
망고,428,수입(1개),0,상품,4,1개,당일 (01/04),"5,925",1일전 (01/03),"5,925",1주일전 (12/28),"5,931",2주일전 (12/21),"4,897",1개월전,"5,771",1년전,"5,681",일평년,"5,092",2023-01-04
아보카도,430,수입(1개),0,상품,4,1개,당일 (01/04),"2,097",1일전 (01/03),"2,116",1주일전 (12/28),"1,979",2주일전 (12/21),"1,993",1개월전,"1,934",1년전,-,일평년,-,2023-01-04
사과,411,후지(10개),5,상품,4,10개,당일 (01/05),"22,423",1일전 (01/04),"22,391",1주일전 (12/29),"21,817",2주일전 (12/22),"21,562",1개월전,"22,257",1년전,"25,924",일평년,"21,644",2023-01-05
사과,411,후지(10개),5,중품,5,10개,당일 (01/05),"15,519",1일전 (01/04),"15,440",1주일전 (12/29),"15,659",2주일전 (12/22),"15,858",1개월전,"15,853",1년전,"17,085",일평년,"15,798",2023-01-05
배,412,신고(10개),1,상품,4,10개,당일 (01/05),"26,492",1일전 (01/04),"26,112",1주일전 (12/29),"25,826",2주일전 (12/22),"26,267",1개월전,"25,681",1년전,"36,286",일평년,"35,112",2023-01-05
배,412,신고(10개),1,중품,5,10개,당일 (01/05),"22,880",1일전 (01/04),"22,851",1주일전 (12/29),"22,495",2주일전 (12/22),"22,094",1개월전,"20,645",1년전,"27,298",일평년,"22,924",2023-01-05
포도,414,레드글로브 페루(~23.5)(1kg),9,상품,4,1kg,당일 (01/05),-,1일전 (01/04),"17,130",1주일전 (12/29),"16,773",2주일전 (12/22),"18,540",1개월전,-,1년전,"8,438",일평년,"8,438",2023-01-05
포도,414,톰슨 미국(~23.5)(1kg),10,상품,4,1kg,당일 (01/05),-,1일전 (01/04),-,1주일전 (12/29),-,2주일전 (12/22),"14,061",1개월전,"12,531",1년전,-,일평년,-,2023-01-05
포도,414,샤인머스켓(2kg),12,L과,24,2kg,당일 (01/05),"21,908",1일전 (01/04),"26,222",1주일전 (12/29),"26,233",2주일전 (12/22),"27,032",1개월전,-,1년전,"40,408",일평년,"37,828",2023-01-05
포도,414,샤인머스켓(2kg),12,M과,25,2kg,당일 (01/05),"20,895",1일전 (01/04),"21,131",1주일전 (12/29),"20,326",2주일전 (12/22),"20,443",1개월전,"23,453",1년전,"35,960",일평년,"35,960",2023-01-05
감귤,415,노지(10개),1,M과,15,10개,당일 (01/05),"3,326",1일전 (01/04),"3,357",1주일전 (12/29),"3,322",2주일전 (12/22),"3,213",1개월전,"3,125",1년전,"2,918",일평년,"2,822",2023-01-05
감귤,415,노지(10개),1,S과,16,10개,당일 (01/05),"2,744",1일전 (01/04),"2,738",1주일전 (12/29),"2,661",2주일전 (12/22),"2,554",1개월전,"2,531",1년전,"2,181",일평년,"2,218",2023-01-05
단감,416,단감(10개),0,상품,4,10개,당일 (01/05),"12,202",1일전 (01/04),"12,408",1주일전 (12/29),"12,220",2주일전 (12/22),"12,060",1개월전,"11,739",1년전,"14,886",일평년,"11,841",2023-01-05
단감,416,단감(10개),0,중품,5,10개,당일 (01/05),"8,943",1일전 (01/04),"8,531",1주일전 (12/29),"8,557",2주일전 (12/22),"8,450",1개월전,"7,892",1년전,"11,119",일평년,"9,042",2023-01-05
바나나,418,수입(100g),2,상품,4,100g,당일 (01/05),313,1일전 (01/04),304,1주일전 (12/29),306,2주일전 (12/22),308,1개월전,318,1년전,296,일평년,285,2023-01-05
바나나,418,수입(100g),2,중품,5,100g,당일 (01/05),274,1일전 (01/04),273,1주일전 (12/29),274,2주일전 (12/22),279,1개월전,283,1년전,284,일평년,253,2023-01-05
참다래,419,그린 뉴질랜드(10개),2,상품,4,10개,당일 (01/05),"8,427",1일전 (01/04),"8,474",1주일전 (12/29),"8,435",2주일전 (12/22),"8,746",1개월전,"8,857",1년전,-,일평년,"6,729",2023-01-05
파인애플,420,수입(1개),2,상품,4,1개,당일 (01/05),"6,808",1일전 (01/04),"6,808",1주일전 (12/29),"6,808",2주일전 (12/22),"6,667",1개월전,"6,628",1년전,"6,169",일평년,"5,692",2023-01-05
레몬,424,수입(10개),0,상품,4,10개,당일 (01/05),"9,663",1일전 (01/04),"9,403",1주일전 (12/29),"9,449",2주일전 (12/22),"9,451",1개월전,"9,344",1년전,"10,563",일평년,"10,099",2023-01-05
레몬,424,수입(10개),0,중품,5,10개,당일 (01/05),"8,079",1일전 (01/04),"8,227",1주일전 (12/29),"8,227",2주일전 (12/22),"8,093",1개월전,"8,343",1년전,"8,402",일평년,"8,063",2023-01-05
망고,428,수입(1개),0,상품,4,1개,당일 (01/05),"6,340",1일전 (01/04),"5,925",1주일전 (12/29),"5,925",2주일전 (12/22),"5,940",1개월전,"5,790",1년전,"5,681",일평년,"5,090",2023-01-05
아보카도,430,수입(1개),0,상품,4,1개,당일 (01/05),"2,089",1일전 (01/04),"2,097",1주일전 (12/29),"2,071",2주일전 (12/22),"1,952",1개월전,"1,949",1년전,-,일평년,-,2023-01-05
사과,411,후지(10개),5,상품,4,10개,당일 (01/06),"22,332",1일전 (01/05),"22,423",1주일전 (12/30),"21,817",2주일전 (12/23),"21,562",1개월전,"22,038",1년전,"26,090",일평년,"21,839",2023-01-06
사과,411,후지(10개),5,중품,5,10개,당일 (01/06),"15,410",1일전 (01/05),"15,519",1주일전 (12/30),"15,376",2주일전 (12/23),"15,651",1개월전,"15,786",1년전,"17,204",일평년,"15,810",2023-01-06
배,412,신고(10개),1,상품,4,10개,당일 (01/06),"26,440",1일전 (01/05),"26,492",1주일전 (12/30),"25,597",2주일전 (12/23),"25,783",1개월전,"25,670",1년전,"35,975",일평년,"34,943",2023-01-06
배,412,신고(10개),1,중품,5,10개,당일 (01/06),"22,880",1일전 (01/05),"22,880",1주일전 (12/30),"22,495",2주일전 (12/23),"22,074",1개월전,"20,638",1년전,"27,141",일평년,"22,705",2023-01-06
포도,414,레드글로브 페루(~23.5)(1kg),9,상품,4,1kg,당일 (01/06),-,1일전 (01/05),-,1주일전 (12/30),"15,700",2주일전 (12/23),"18,540",1개월전,-,1년전,"8,705",일평년,"8,705",2023-01-06
포도,414,톰슨 미국(~23.5)(1kg),10,상품,4,1kg,당일 (01/06),-,1일전 (01/05),-,1주일전 (12/30),-,2주일전 (12/23),"14,061",1개월전,"12,633",1년전,-,일평년,-,2023-01-06
포도,414,샤인머스켓(2kg),12,L과,24,2kg,당일 (01/06),"21,908",1일전 (01/05),"21,908",1주일전 (12/30),"26,501",2주일전 (12/23),"26,839",1개월전,-,1년전,"41,313",일평년,"38,565",2023-01-06
포도,414,샤인머스켓(2kg),12,M과,25,2kg,당일 (01/06),"21,399",1일전 (01/05),"20,895",1주일전 (12/30),"20,240",2주일전 (12/23),"20,208",1개월전,"23,550",1년전,"36,380",일평년,"36,380",2023-01-06
감귤,415,노지(10개),1,M과,15,10개,당일 (01/06),"3,314",1일전 (01/05),"3,326",1주일전 (12/30),"3,317",2주일전 (12/23),"3,229",1개월전,"3,133",1년전,"2,950",일평년,"2,831",2023-01-06
감귤,415,노지(10개),1,S과,16,10개,당일 (01/06),"2,724",1일전 (01/05),"2,744",1주일전 (12/30),"2,656",2주일전 (12/23),"2,554",1개월전,"2,537",1년전,"2,207",일평년,"2,223",2023-01-06
단감,416,단감(10개),0,상품,4,10개,당일 (01/06),"12,202",1일전 (01/05),"12,202",1주일전 (12/30),"12,600",2주일전 (12/23),"12,352",1개월전,"11,812",1년전,"14,815",일평년,"11,820",2023-01-06
단감,416,단감(10개),0,중품,5,10개,당일 (01/06),"8,943",1일전 (01/05),"8,943",1주일전 (12/30),"8,664",2주일전 (12/23),"8,437",1개월전,"7,988",1년전,"11,127",일평년,"9,059",2023-01-06
바나나,418,수입(100g),2,상품,4,100g,당일 (01/06),313,1일전 (01/05),313,1주일전 (12/30),303,2주일전 (12/23),308,1개월전,316,1년전,296,일평년,285,2023-01-06
바나나,418,수입(100g),2,중품,5,100g,당일 (01/06),274,1일전 (01/05),274,1주일전 (12/30),273,2주일전 (12/23),279,1개월전,283,1년전,284,일평년,253,2023-01-06
참다래,419,그린 뉴질랜드(10개),2,상품,4,10개,당일 (01/06),"8,427",1일전 (01/05),"8,427",1주일전 (12/30),"8,453",2주일전 (12/23),"8,746",1개월전,"8,734",1년전,-,일평년,"6,729",2023-01-06
파인애플,420,수입(1개),2,상품,4,1개,당일 (01/06),"6,808",1일전 (01/05),"6,808",1주일전 (12/30),"6,792",2주일전 (12/23),"6,667",1개월전,"6,671",1년전,"6,151",일평년,"5,694",2023-01-06
레몬,424,수입(10개),0,상품,4,10개,당일 (01/06),"9,671",1일전 (01/05),"9,663",1주일전 (12/30),"9,449",2주일전 (12/23),"9,425",1개월전,"9,344",1년전,"10,555",일평년,"10,099",2023-01-06
레몬,424,수입(10개),0,중품,5,10개,당일 (01/06),"7,932",1일전 (01/05),"8,079",1주일전 (12/30),"8,227",2주일전 (12/23),"8,093",1개월전,"8,215",1년전,"8,237",일평년,"8,058",2023-01-06
망고,428,수입(1개),0,상품,4,1개,당일 (01/06),"6,340",1일전 (01/05),"6,340",1주일전 (12/30),"5,925",2주일전 (12/23),"5,940",1개월전,"5,401",1년전,"5,681",일평년,"5,102",2023-01-06
아보카도,430,수입(1개),0,상품,4,1개,당일 (01/06),"2,089",1일전 (01/05),"2,089",1주일전 (12/30),"2,111",2주일전 (12/23),"1,952",1개월전,"1,991",1년전,-,일평년,-,2023-01-06
사과,411,후지(10개),5,상품,4,10개,당일 (01/07),-,1일전 (01/06),"22,332",1주일전 (12/31),-,2주일전 (12/24),-,1개월전,"22,038",1년전,"26,090",일평년,"21,839",2023-01-07
사과,411,후지(10개),5,중품,5,10개,당일 (01/07),-,1일전 (01/06),"15,410",1주일전 (12/31),-,2주일전 (12/24),-,1개월전,"15,786",1년전,"17,204",일평년,"15,810",2023-01-07
배,412,신고(10개),1,상품,4,10개,당일 (01/07),-,1일전 (01/06),"26,440",1주일전 (12/31),-,2주일전 (12/24),-,1개월전,"25,670",1년전,"35,975",일평년,"34,943",2023-01-07
배,412,신고(10개),1,중품,5,10개,당일 (01/07),-,1일전 (01/06),"22,880",1주일전 (12/31),-,2주일전 (12/24),-,1개월전,"20,638",1년전,"27,141",일평년,"22,705",2023-01-07
포도,414,샤인머스켓(2kg),12,L과,24,2kg,당일 (01/07),-,1일전 (01/06),"21,908",1주일전 (12/31),-,2주일전 (12/24),-,1개월전,-,1년전,"41,313",일평년,"38,565",2023-01-07
포도,414,샤인머스켓(2kg),12,M과,25,2kg,당일 (01/07),-,1일전 (01/06),"21,399",1주일전 (12/31),-,2주일전 (12/24),-,1개월전,"23,550",1년전,"36,380",일평년,"36,380",2023-01-07
감귤,415,노지(10개),1,M과,15,10개,당일 (01/07),-,1일전 (01/06),"3,314",1주일전 (12/31),-,2주일전 (12/24),-,1개월전,"3,133",1년전,"2,950",일평년,"2,831",2023-01-07
감귤,415,노지(10개),1,S과,16,10개,당일 (01/07),-,1일전 (01/06),"2,724",1주일전 (12/31),-,2주일전 (12/24),-,1개월전,"2,537",1년전,"2,207",일평년,"2,223",2023-01-07
단감,416,단감(10개),0,상품,4,10개,당일 (01/07),-,1일전 (01/06),"12,202",1주일전 (12/31),-,2주일전 (12/24),-,1개월전,"11,812",1년전,"14,815",일평년,"11,820",2023-01-07
단감,416,단감(10개),0,중품,5,10개,당일 (01/07),-,1일전 (01/06),"8,943",1주일전 (12/31),-,2주일전 (12/24),-,1개월전,"7,988",1년전,"11,127",일평년,"9,059",2023-01-07
바나나,418,수입(100g),2,상품,4,100g,당일 (01/07),-,1일전 (01/06),313,1주일전 (12/31),-,2주일전 (12/24),-,1개월전,316,1년전,296,일평년,285,2023-01-07
바나나,418,수입(100g),2,중품,5,100g,당일 (01/07),-,1일전 (01/06),274,1주일전 (12/31),-,2주일전 (12/24),-,1개월전,283,1년전,284,일평년,253,2023-01-07
참다래,419,그린 뉴질랜드(10개),2,상품,4,10개,당일 (01/07),-,1일전 (01/06),"8,427",1주일전 (12/31),-,2주일전 (12/24),-,1개월전,"8,734",1년전,-,일평년,"6,729",2023-01-07
파인애플,420,수입(1개),2,상품,4,1개,당일 (01/07),-,1일전 (01/06),"6,808",1주일전 (12/31),-,2주일전 (12/24),-,1개월전,"6,671",1년전,"6,151",일평년,"5,694",2023-01-07
레몬,424,수입(10개),0,상품,4,10개,당일 (01/07),-,1일전 (01/06),"9,671",1주일전 (12/31),-,2주일전 (12/24),-,1개월전,"9,344",1년전,"10,555",일평년,"10,099",2023-01-07
레몬,424,수입(10개),0,중품,5,10개,당일 (01/07),-,1일전 (01/06),"7,932",1주일전 (12/31),-,2주일전 (12/24),-,1개월전,"8,215",1년전,"8,237",일평년,"8,058",2023-01-07
망고,428,수입(1개),0,상품,4,1개,당일 (01/07),-,1일전 (01/06),"6,340",1주일전 (12/31),-,2주일전 (12/24),-,1개월전,"5,401",1년전,"5,681",일평년,"5,102",2023-01-07
아보카도,430,수입(1개),0,상품,4,1개,당일 (01/07),-,1일전 (01/06),"2,089",1주일전 (12/31),-,2주일전 (12/24),-,1개월전,"1,991",1년전,-,일평년,-,2023-01-07
사과,411,후지(10개),5,상품,4,10개,당일 (01/09),"22,115",1일전 (01/08),-,1주일전 (01/02),"22,223",2주일전 (12/26),"21,730",1개월전,"21,993",1년전,"26,378",일평년,"21,622",2023-01-09
사과,411,후지(10개),5,중품,5,10개,당일 (01/09),"15,659",1일전 (01/08),-,1주일전 (01/02),"15,385",2주일전 (12/26),"15,756",1개월전,"16,051",1년전,"17,398",일평년,"15,805",2023-01-09
배,412,신고(10개),1,상품,4,10개,당일 (01/09),"26,260",1일전 (01/08),-,1주일전 (01/02),"25,787",2주일전 (12/26),"25,783",1개월전,"26,029",1년전,"35,370",일평년,"34,566",2023-01-09
배,412,신고(10개),1,중품,5,10개,당일 (01/09),"21,631",1일전 (01/08),-,1주일전 (01/02),"22,806",2주일전 (12/26),"22,074",1개월전,"20,792",1년전,"27,140",일평년,"23,049",2023-01-09
포도,414,레드글로브 페루(~23.5)(1kg),9,상품,4,1kg,당일 (01/09),-,1일전 (01/08),-,1주일전 (01/02),"17,130",2주일전 (12/26),"18,540",1개월전,-,1년전,"8,615",일평년,"8,615",2023-01-09
포도,414,톰슨 미국(~23.5)(1kg),10,상품,4,1kg,당일 (01/09),-,1일전 (01/08),-,1주일전 (01/02),-,2주일전 (12/26),"14,030",1개월전,"12,773",1년전,-,일평년,-,2023-01-09
포도,414,샤인머스켓(2kg),12,L과,24,2kg,당일 (01/09),"22,122",1일전 (01/08),-,1주일전 (01/02),"26,028",2주일전 (12/26),"26,839",1개월전,-,1년전,"42,449",일평년,"40,313",2023-01-09
