item_name,item_code,kind_name,kind_code,rank,rank_code,unit,day1,dpr1,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7,date
오이,223,가시계통(10개),1,상품,4,10개,당일 (02/01),"20,912",1일전 (01/31),"20,718",1주일전 (01/25),"20,362",2주일전 (01/18),"19,519",1개월전,"16,855",1년전,"15,828",일평년,"15,555",2023-02-01
오이,223,다다기계통(10개),2,상품,4,10개,당일 (02/01),"14,620",1일전 (01/31),"14,705",1주일전 (01/25),"14,500",2주일전 (01/18),"12,686",1개월전,"12,539",1년전,"12,789",일평년,"11,471",2023-02-01
오이,223,취청(10개),3,상품,4,10개,당일 (02/01),"18,065",1일전 (01/31),"18,085",1주일전 (01/25),"17,600",2주일전 (01/18),"16,657",1개월전,"16,561",1년전,"14,991",일평년,"13,561",2023-02-01
호박,224,애호박(1개),1,상품,4,1개,당일 (02/01),"2,308",1일전 (01/31),"2,299",1주일전 (01/25),"2,339",2주일전 (01/18),"2,425",1개월전,"2,256",1년전,"2,520",일평년,"2,259",2023-02-01
호박,224,애호박(1개),1,중품,5,1개,당일 (02/01),"1,781",1일전 (01/31),"1,781",1주일전 (01/25),"1,913",2주일전 (01/18),"1,841",1개월전,"1,657",1년전,"1,934",일평년,"1,663",2023-02-01
호박,224,쥬키니(1개),2,상품,4,1개,당일 (02/01),"2,764",1일전 (01/31),"2,768",1주일전 (01/25),"2,603",2주일전 (01/18),"2,601",1개월전,"2,302",1년전,"1,941",일평년,"1,884",2023-02-01
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (02/01),"5,435",1일전 (01/31),"5,567",1주일전 (01/25),"5,500",2주일전 (01/18),"5,206",1개월전,"5,065",1년전,"6,869",일평년,"5,399",2023-02-01
딸기,226,딸기(100g),0,상품,4,100g,당일 (02/01),"1,729",1일전 (01/31),"1,747",1주일전 (01/25),"2,014",2주일전 (01/18),"1,887",1개월전,"2,257",1년전,"2,376",일평년,"1,479",2023-02-01
딸기,226,딸기(100g),0,중품,5,100g,당일 (02/01),"1,457",1일전 (01/31),"1,471",1주일전 (01/25),"1,619",2주일전 (01/18),"1,460",1개월전,"1,727",1년전,"1,988",일평년,"1,281",2023-02-01
무,231,월동(1개),6,상품,4,1개,당일 (02/01),"1,855",1일전 (01/31),"1,839",1주일전 (01/25),"1,800",2주일전 (01/18),"1,823",1개월전,"1,915",1년전,"1,714",일평년,"1,839",2023-02-01
무,231,월동(1개),6,중품,5,1개,당일 (02/01),"1,722",1일전 (01/31),"1,682",1주일전 (01/25),"1,626",2주일전 (01/18),"1,535",1개월전,"1,746",1년전,"1,478",일평년,"1,685",2023-02-01
당근,232,무세척(1kg),1,상품,4,1kg,당일 (02/01),"4,722",1일전 (01/31),"4,733",1주일전 (01/25),"4,708",2주일전 (01/18),"4,708",1개월전,"4,618",1년전,"2,853",일평년,"3,262",2023-02-01
당근,232,무세척(1kg),1,중품,5,1kg,당일 (02/01),"3,107",1일전 (01/31),"3,050",1주일전 (01/25),"3,080",2주일전 (01/18),"3,080",1개월전,"2,982",1년전,"2,262",일평년,"2,561",2023-02-01
열무,233,열무(1kg),0,상품,4,1kg,당일 (02/01),"3,418",1일전 (01/31),"3,420",1주일전 (01/25),"3,353",2주일전 (01/18),"3,170",1개월전,"2,946",1년전,"5,108",일평년,"2,623",2023-02-01
건고추,241,화건(600g),0,상품,4,600g,당일 (02/01),"16,389",1일전 (01/31),"16,389",1주일전 (01/25),"16,450",2주일전 (01/18),"16,450",1개월전,"16,366",1년전,"13,447",일평년,"18,408",2023-02-01
건고추,241,양건(~23.5)(600g),2,상품,4,600g,당일 (02/01),"19,242",1일전 (01/31),"19,242",1주일전 (01/25),"18,664",2주일전 (01/18),"18,664",1개월전,"18,727",1년전,"17,367",일평년,"19,657",2023-02-01
풋고추,242,풋고추(녹광 등)(100g),0,상품,4,100g,당일 (02/01),"1,687",1일전 (01/31),"1,693",1주일전 (01/25),"1,586",2주일전 (01/18),"1,422",1개월전,"1,225",1년전,"1,588",일평년,"1,388",2023-02-01
풋고추,242,꽈리고추(100g),2,상품,4,100g,당일 (02/01),"1,972",1일전 (01/31),"1,975",1주일전 (01/25),"2,048",2주일전 (01/18),"1,688",1개월전,"1,548",1년전,"1,614",일평년,"1,603",2023-02-01
풋고추,242,꽈리고추(100g),2,중품,5,100g,당일 (02/01),"1,177",1일전 (01/31),"1,182",1주일전 (01/25),"1,255",2주일전 (01/18),"1,155",1개월전,959,1년전,"1,039",일평년,"1,069",2023-02-01
풋고추,242,청양고추(100g),3,상품,4,100g,당일 (02/01),"1,692",1일전 (01/31),"1,691",1주일전 (01/25),"1,545",2주일전 (01/18),"1,444",1개월전,"1,394",1년전,"1,603",일평년,"1,481",2023-02-01
풋고추,242,청양고추(100g),3,중품,5,100g,당일 (02/01),"1,223",1일전 (01/31),"1,216",1주일전 (01/25),"1,033",2주일전 (01/18),993,1개월전,888,1년전,"1,014",일평년,"1,019",2023-02-01
풋고추,242,오이맛고추(100g),4,상품,4,100g,당일 (02/01),"1,690",1일전 (01/31),"1,692",1주일전 (01/25),"1,632",2주일전 (01/18),"1,251",1개월전,"1,050",1년전,-,일평년,-,2023-02-01
붉은고추,243,붉은고추(100g),0,상품,4,100g,당일 (02/01),"2,048",1일전 (01/31),"2,049",1주일전 (01/25),"2,060",2주일전 (01/18),"1,980",1개월전,"2,095",1년전,"1,783",일평년,"1,549",2023-02-01
양파,245,양파(1kg),0,상품,4,1kg,당일 (02/01),"2,732",1일전 (01/31),"2,725",1주일전 (01/25),"2,790",2주일전 (01/18),"2,748",1개월전,"2,935",1년전,"1,952",일평년,"1,944",2023-02-01
양파,245,양파(1kg),0,중품,5,1kg,당일 (02/01),"2,025",1일전 (01/31),"2,025",1주일전 (01/25),"2,025",2주일전 (01/18),"2,025",1개월전,"2,041",1년전,"1,536",일평년,"1,607",2023-02-01
파,246,대파(1kg),0,상품,4,1kg,당일 (02/01),"3,367",1일전 (01/31),"3,378",1주일전 (01/25),"3,247",2주일전 (01/18),"3,412",1개월전,"3,478",1년전,"2,713",일평년,"2,966",2023-02-01
파,246,대파(1kg),0,중품,5,1kg,당일 (02/01),"2,453",1일전 (01/31),"2,438",1주일전 (01/25),"2,270",2주일전 (01/18),"2,256",1개월전,"2,491",1년전,"2,055",일평년,"2,181",2023-02-01
파,246,쪽파(1kg),2,상품,4,1kg,당일 (02/01),"9,512",1일전 (01/31),"9,616",1주일전 (01/25),"10,866",2주일전 (01/18),"10,488",1개월전,"7,951",1년전,"9,678",일평년,"7,508",2023-02-01
파,246,쪽파(1kg),2,중품,5,1kg,당일 (02/01),"6,008",1일전 (01/31),"6,110",1주일전 (01/25),"6,954",2주일전 (01/18),"6,500",1개월전,"5,028",1년전,"8,092",일평년,"5,478",2023-02-01
생강,247,국산(1kg),0,상품,4,1kg,당일 (02/01),"13,707",1일전 (01/31),"13,667",1주일전 (01/25),"13,670",2주일전 (01/18),"12,694",1개월전,"12,689",1년전,"8,247",일평년,"10,649",2023-02-01
고춧가루,248,국산(1kg),0,상품,4,1kg,당일 (02/01),"30,237",1일전 (01/31),"30,174",1주일전 (01/25),"30,152",2주일전 (01/18),"30,152",1개월전,"30,496",1년전,"30,901",일평년,"31,261",2023-02-01
고춧가루,248,중국(1kg),1,상품,4,1kg,당일 (02/01),"12,840",1일전 (01/31),"12,860",1주일전 (01/25),"12,835",2주일전 (01/18),"12,835",1개월전,"12,882",1년전,"12,324",일평년,"11,769",2023-02-01
미나리,252,미나리(100g),0,상품,4,100g,당일 (02/01),"1,807",1일전 (01/31),"1,851",1주일전 (01/25),"1,837",2주일전 (01/18),"1,777",1개월전,"1,571",1년전,"1,099",일평년,"1,028",2023-02-01
깻잎,253,깻잎(100g),0,상품,4,100g,당일 (02/01),"2,864",1일전 (01/31),"2,894",1주일전 (01/25),"2,941",2주일전 (01/18),"2,827",1개월전,"2,852",1년전,"2,977",일평년,"2,257",2023-02-01
피망,255,청(100g),0,상품,4,100g,당일 (02/01),"1,834",1일전 (01/31),"1,827",1주일전 (01/25),"1,835",2주일전 (01/18),"1,807",1개월전,"1,320",1년전,"2,163",일평년,"1,541",2023-02-01
파프리카,256,파프리카(200g),0,상품,4,200g,당일 (02/01),"2,253",1일전 (01/31),"2,261",1주일전 (01/25),"2,116",2주일전 (01/18),"2,162",1개월전,"1,683",1년전,"2,116",일평년,"2,060",2023-02-01
파프리카,256,파프리카(200g),0,중품,5,200g,당일 (02/01),"1,595",1일전 (01/31),"1,605",1주일전 (01/25),"1,542",2주일전 (01/18),"1,453",1개월전,"1,101",1년전,"1,559",일평년,"1,578",2023-02-01
멜론,257,멜론(1개),0,상품,4,1개,당일 (02/01),"13,673",1일전 (01/31),"13,713",1주일전 (01/25),"13,105",2주일전 (01/18),"13,267",1개월전,"14,810",1년전,"14,592",일평년,"11,788",2023-02-01
멜론,257,멜론(1개),0,중품,5,1개,당일 (02/01),"8,871",1일전 (01/31),"9,111",1주일전 (01/25),"10,449",2주일전 (01/18),-,1개월전,-,1년전,"12,999",일평년,"10,610",2023-02-01
깐마늘(국산),258,깐마늘(국산)(1kg),1,상품,4,1kg,당일 (02/01),"12,854",1일전 (01/31),"12,871",1주일전 (01/25),"12,224",2주일전 (01/18),"12,709",1개월전,"12,726",1년전,"11,975",일평년,"9,458",2023-02-01
깐마늘(국산),258,깐마늘(국산)(1kg),1,중품,5,1kg,당일 (02/01),"9,722",1일전 (01/31),"9,815",1주일전 (01/25),"9,993",2주일전 (01/18),"9,503",1개월전,"9,689",1년전,"9,058",일평년,"7,290",2023-02-01
방울토마토,422,방울토마토(1kg),1,상품,4,1kg,당일 (02/01),"11,019",1일전 (01/31),"11,081",1주일전 (01/25),"11,983",2주일전 (01/18),"12,105",1개월전,"10,650",1년전,"11,389",일평년,"7,672",2023-02-01
방울토마토,422,대추방울토마토(1kg),2,상품,4,1kg,당일 (02/01),"6,934",1일전 (01/31),"7,084",1주일전 (01/25),"7,577",2주일전 (01/18),"7,447",1개월전,"7,667",1년전,"10,149",일평년,"8,775",2023-02-01
배추,211,월동(1포기),6,상품,4,1포기,당일 (02/02),"2,910",1일전 (02/01),"2,889",1주일전 (01/26),"2,792",2주일전 (01/19),"2,749",1개월전,-,1년전,"3,975",일평년,"3,638",2023-02-02
배추,211,월동(1포기),6,중품,5,1포기,당일 (02/02),"2,832",1일전 (02/01),"2,832",1주일전 (01/26),"2,663",2주일전 (01/19),"2,709",1개월전,-,1년전,"3,484",일평년,"2,814",2023-02-02
양배추,212,양배추(1포기),0,상품,4,1포기,당일 (02/02),"4,037",1일전 (02/01),"3,994",1주일전 (01/26),"3,792",2주일전 (01/19),"3,725",1개월전,"3,837",1년전,"3,114",일평년,"3,735",2023-02-02
양배추,212,양배추(1포기),0,중품,5,1포기,당일 (02/02),"3,006",1일전 (02/01),"3,313",1주일전 (01/26),"3,158",2주일전 (01/19),"3,179",1개월전,"3,397",1년전,"2,685",일평년,"3,146",2023-02-02
시금치,213,시금치(100g),0,상품,4,100g,당일 (02/02),859,1일전 (02/01),883,1주일전 (01/26),884,2주일전 (01/19),862,1개월전,737,1년전,810,일평년,621,2023-02-02
상추,214,적(100g),1,상품,4,100g,당일 (02/02),"1,237",1일전 (02/01),"1,370",1주일전 (01/26),"1,349",2주일전 (01/19),"1,375",1개월전,"1,423",1년전,"1,252",일평년,"1,070",2023-02-02
상추,214,적(100g),1,중품,5,100g,당일 (02/02),883,1일전 (02/01),886,1주일전 (01/26),946,2주일전 (01/19),"1,024",1개월전,"1,055",1년전,741,일평년,708,2023-02-02
상추,214,청(100g),2,상품,4,100g,당일 (02/02),"1,257",1일전 (02/01),"1,401",1주일전 (01/26),"1,349",2주일전 (01/19),"1,338",1개월전,"1,516",1년전,"1,313",일평년,"1,082",2023-02-02
얼갈이배추,215,얼갈이배추(1kg),0,상품,4,1kg,당일 (02/02),"3,557",1일전 (02/01),"3,314",1주일전 (01/26),"3,171",2주일전 (01/19),"3,195",1개월전,"2,821",1년전,"4,208",일평년,"2,625",2023-02-02
수박,221,수박(1개),0,중품,5,1개,당일 (02/02),"25,471",1일전 (02/01),"24,649",1주일전 (01/26),"24,397",2주일전 (01/19),"24,568",1개월전,"23,834",1년전,"21,386",일평년,"21,015",2023-02-02
오이,223,가시계통(10개),1,상품,4,10개,당일 (02/02),"20,995",1일전 (02/01),"20,912",1주일전 (01/26),"20,511",2주일전 (01/19),"20,494",1개월전,"17,096",1년전,"15,778",일평년,"15,736",2023-02-02
오이,223,다다기계통(10개),2,상품,4,10개,당일 (02/02),"14,479",1일전 (02/01),"14,620",1주일전 (01/26),"14,567",2주일전 (01/19),"14,518",1개월전,"12,555",1년전,"12,789",일평년,"11,552",2023-02-02
오이,223,취청(10개),3,상품,4,10개,당일 (02/02),"18,036",1일전 (02/01),"18,065",1주일전 (01/26),"17,760",2주일전 (01/19),"17,601",1개월전,"16,590",1년전,"14,991",일평년,"13,625",2023-02-02
호박,224,애호박(1개),1,상품,4,1개,당일 (02/02),"2,529",1일전 (02/01),"2,308",1주일전 (01/26),"2,295",2주일전 (01/19),"2,396",1개월전,"2,257",1년전,"2,520",일평년,"2,279",2023-02-02
호박,224,애호박(1개),1,중품,5,1개,당일 (02/02),"1,781",1일전 (02/01),"1,781",1주일전 (01/26),"1,834",2주일전 (01/19),"1,868",1개월전,"1,663",1년전,"1,934",일평년,"1,685",2023-02-02
호박,224,쥬키니(1개),2,상품,4,1개,당일 (02/02),"2,800",1일전 (02/01),"2,764",1주일전 (01/26),"2,630",2주일전 (01/19),"2,594",1개월전,"2,313",1년전,"1,941",일평년,"1,912",2023-02-02
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (02/02),"5,144",1일전 (02/01),"5,435",1주일전 (01/26),"5,504",2주일전 (01/19),"5,451",1개월전,"5,062",1년전,"6,869",일평년,"5,407",2023-02-02
딸기,226,딸기(100g),0,상품,4,100g,당일 (02/02),"1,803",1일전 (02/01),"1,729",1주일전 (01/26),"1,792",2주일전 (01/19),"2,001",1개월전,"2,251",1년전,"2,376",일평년,"1,483",2023-02-02
딸기,226,딸기(100g),0,중품,5,100g,당일 (02/02),"1,457",1일전 (02/01),"1,457",1주일전 (01/26),"1,614",2주일전 (01/19),"1,500",1개월전,"1,720",1년전,"1,988",일평년,"1,278",2023-02-02
무,231,월동(1개),6,상품,4,1개,당일 (02/02),"1,941",1일전 (02/01),"1,855",1주일전 (01/26),"1,785",2주일전 (01/19),"1,798",1개월전,"1,919",1년전,"1,714",일평년,"1,847",2023-02-02
무,231,월동(1개),6,중품,5,1개,당일 (02/02),"1,720",1일전 (02/01),"1,722",1주일전 (01/26),"1,673",2주일전 (01/19),"1,622",1개월전,"1,748",1년전,"1,478",일평년,"1,714",2023-02-02
당근,232,무세척(1kg),1,상품,4,1kg,당일 (02/02),"4,742",1일전 (02/01),"4,722",1주일전 (01/26),"4,708",2주일전 (01/19),"4,708",1개월전,"4,624",1년전,"2,853",일평년,"3,266",2023-02-02
당근,232,무세척(1kg),1,중품,5,1kg,당일 (02/02),"3,107",1일전 (02/01),"3,107",1주일전 (01/26),"3,080",2주일전 (01/19),"3,080",1개월전,"2,982",1년전,"2,262",일평년,"2,561",2023-02-02
열무,233,열무(1kg),0,상품,4,1kg,당일 (02/02),"3,674",1일전 (02/01),"3,418",1주일전 (01/26),"3,383",2주일전 (01/19),"3,322",1개월전,"2,946",1년전,"5,108",일평년,"2,644",2023-02-02
건고추,241,화건(600g),0,상품,4,600g,당일 (02/02),"16,353",1일전 (02/01),"16,389",1주일전 (01/26),"16,382",2주일전 (01/19),"16,450",1개월전,"16,366",1년전,"13,580",일평년,"18,628",2023-02-02
건고추,241,양건(~23.5)(600g),2,상품,4,600g,당일 (02/02),"19,242",1일전 (02/01),"19,242",1주일전 (01/26),"18,664",2주일전 (01/19),"18,664",1개월전,"18,727",1년전,"17,367",일평년,"19,657",2023-02-02
풋고추,242,풋고추(녹광 등)(100g),0,상품,4,100g,당일 (02/02),"2,121",1일전 (02/01),"1,687",1주일전 (01/26),"1,608",2주일전 (01/19),"1,572",1개월전,"1,232",1년전,"1,588",일평년,"1,405",2023-02-02
풋고추,242,꽈리고추(100g),2,상품,4,100g,당일 (02/02),"1,871",1일전 (02/01),"1,972",1주일전 (01/26),"2,018",2주일전 (01/19),"1,993",1개월전,"1,548",1년전,"1,614",일평년,"1,608",2023-02-02
풋고추,242,꽈리고추(100g),2,중품,5,100g,당일 (02/02),"1,160",1일전 (02/01),"1,177",1주일전 (01/26),"1,212",2주일전 (01/19),"1,177",1개월전,962,1년전,"1,039",일평년,"1,074",2023-02-02
풋고추,242,청양고추(100g),3,상품,4,100g,당일 (02/02),"1,849",1일전 (02/01),"1,692",1주일전 (01/26),"1,540",2주일전 (01/19),"1,488",1개월전,"1,400",1년전,"1,603",일평년,"1,511",2023-02-02
풋고추,242,청양고추(100g),3,중품,5,100g,당일 (02/02),"1,198",1일전 (02/01),"1,223",1주일전 (01/26),"1,017",2주일전 (01/19),990,1개월전,897,1년전,"1,014",일평년,"1,038",2023-02-02
풋고추,242,오이맛고추(100g),4,상품,4,100g,당일 (02/02),"1,666",1일전 (02/01),"1,690",1주일전 (01/26),"1,684",2주일전 (01/19),"1,569",1개월전,"1,052",1년전,-,일평년,-,2023-02-02
붉은고추,243,붉은고추(100g),0,상품,4,100g,당일 (02/02),"1,833",1일전 (02/01),"2,048",1주일전 (01/26),"2,050",2주일전 (01/19),"2,061",1개월전,"2,114",1년전,"1,783",일평년,"1,550",2023-02-02
양파,245,양파(1kg),0,상품,4,1kg,당일 (02/02),"2,670",1일전 (02/01),"2,732",1주일전 (01/26),"2,726",2주일전 (01/19),"2,710",1개월전,"2,934",1년전,"1,952",일평년,"1,945",2023-02-02
양파,245,양파(1kg),0,중품,5,1kg,당일 (02/02),"2,025",1일전 (02/01),"2,025",1주일전 (01/26),"2,025",2주일전 (01/19),"2,025",1개월전,"2,038",1년전,"1,536",일평년,"1,604",2023-02-02
파,246,대파(1kg),0,상품,4,1kg,당일 (02/02),"3,350",1일전 (02/01),"3,367",1주일전 (01/26),"3,308",2주일전 (01/19),"3,263",1개월전,"3,493",1년전,"2,713",일평년,"2,977",2023-02-02
파,246,대파(1kg),0,중품,5,1kg,당일 (02/02),"2,507",1일전 (02/01),"2,453",1주일전 (01/26),"2,283",2주일전 (01/19),"2,278",1개월전,"2,497",1년전,"2,055",일평년,"2,224",2023-02-02
파,246,쪽파(1kg),2,상품,4,1kg,당일 (02/02),"9,049",1일전 (02/01),"9,512",1주일전 (01/26),"10,385",2주일전 (01/19),"10,989",1개월전,"7,995",1년전,"9,678",일평년,"7,478",2023-02-02
파,246,쪽파(1kg),2,중품,5,1kg,당일 (02/02),"5,831",1일전 (02/01),"6,008",1주일전 (01/26),"6,918",2주일전 (01/19),"6,732",1개월전,"5,044",1년전,"8,092",일평년,"5,491",2023-02-02
생강,247,국산(1kg),0,상품,4,1kg,당일 (02/02),"13,781",1일전 (02/01),"13,707",1주일전 (01/26),"12,687",2주일전 (01/19),"13,670",1개월전,"12,695",1년전,"8,247",일평년,"10,633",2023-02-02
고춧가루,248,국산(1kg),0,상품,4,1kg,당일 (02/02),"30,237",1일전 (02/01),"30,237",1주일전 (01/26),"30,152",2주일전 (01/19),"30,152",1개월전,"30,505",1년전,"30,901",일평년,"31,258",2023-02-02
고춧가루,248,중국(1kg),1,상품,4,1kg,당일 (02/02),"12,840",1일전 (02/01),"12,840",1주일전 (01/26),"12,835",2주일전 (01/19),"12,835",1개월전,"12,879",1년전,"12,324",일평년,"11,769",2023-02-02
미나리,252,미나리(100g),0,상품,4,100g,당일 (02/02),"1,710",1일전 (02/01),"1,807",1주일전 (01/26),"1,765",2주일전 (01/19),"1,723",1개월전,"1,580",1년전,"1,099",일평년,"1,028",2023-02-02
깻잎,253,깻잎(100g),0,상품,4,100g,당일 (02/02),"2,746",1일전 (02/01),"2,864",1주일전 (01/26),"2,940",2주일전 (01/19),"2,924",1개월전,"2,881",1년전,"2,977",일평년,"2,257",2023-02-02
피망,255,청(100g),0,상품,4,100g,당일 (02/02),"1,997",1일전 (02/01),"1,834",1주일전 (01/26),"1,767",2주일전 (01/19),"1,823",1개월전,"1,326",1년전,"2,163",일평년,"1,572",2023-02-02
파프리카,256,파프리카(200g),0,상품,4,200g,당일 (02/02),"2,385",1일전 (02/01),"2,253",1주일전 (01/26),"2,253",2주일전 (01/19),"2,154",1개월전,"1,697",1년전,"2,122",일평년,"2,071",2023-02-02
파프리카,256,파프리카(200g),0,중품,5,200g,당일 (02/02),"1,595",1일전 (02/01),"1,595",1주일전 (01/26),"1,529",2주일전 (01/19),"1,502",1개월전,"1,109",1년전,"1,559",일평년,"1,580",2023-02-02
멜론,257,멜론(1개),0,상품,4,1개,당일 (02/02),"13,755",1일전 (02/01),"13,673",1주일전 (01/26),"13,384",2주일전 (01/19),"13,140",1개월전,"14,833",1년전,"14,539",일평년,"11,718",2023-02-02
멜론,257,멜론(1개),0,중품,5,1개,당일 (02/02),"8,871",1일전 (02/01),"8,871",1주일전 (01/26),-,2주일전 (01/19),-,1개월전,-,1년전,"12,999",일평년,"10,621",2023-02-02
깐마늘(국산),258,깐마늘(국산)(1kg),1,상품,4,1kg,당일 (02/02),"12,720",1일전 (02/01),"12,854",1주일전 (01/26),"12,760",2주일전 (01/19),"12,340",1개월전,"12,737",1년전,"11,975",일평년,"9,451",2023-02-02
깐마늘(국산),258,깐마늘(국산)(1kg),1,중품,5,1kg,당일 (02/02),"9,460",1일전 (02/01),"9,722",1주일전 (01/26),"9,993",2주일전 (01/19),"9,878",1개월전,"9,697",1년전,"9,058",일평년,"7,298",2023-02-02
방울토마토,422,방울토마토(1kg),1,상품,4,1kg,당일 (02/02),"9,978",1일전 (02/01),"11,019",1주일전 (01/26),"11,543",2주일전 (01/19),"12,105",1개월전,"10,650",1년전,"11,353",일평년,"7,605",2023-02-02
방울토마토,422,대추방울토마토(1kg),2,상품,4,1kg,당일 (02/02),"7,252",1일전 (02/01),"6,934",1주일전 (01/26),"6,973",2주일전 (01/19),"7,447",1개월전,"7,663",1년전,"10,149",일평년,"8,773",2023-02-02
배추,211,월동(1포기),6,상품,4,1포기,당일 (02/03),"2,919",1일전 (02/02),"2,910",1주일전 (01/27),"2,846",2주일전 (01/20),"2,750",1개월전,-,1년전,"3,974",일평년,"3,666",2023-02-03
배추,211,월동(1포기),6,중품,5,1포기,당일 (02/03),"2,831",1일전 (02/02),"2,832",1주일전 (01/27),"2,663",2주일전 (01/20),"2,709",1개월전,-,1년전,"3,503",일평년,"2,833",2023-02-03
양배추,212,양배추(1포기),0,상품,4,1포기,당일 (02/03),"4,040",1일전 (02/02),"4,037",1주일전 (01/27),"3,828",2주일전 (01/20),"3,725",1개월전,"3,832",1년전,"3,123",일평년,"3,726",2023-02-03
양배추,212,양배추(1포기),0,중품,5,1포기,당일 (02/03),"3,028",1일전 (02/02),"3,006",1주일전 (01/27),"3,191",2주일전 (01/20),"3,176",1개월전,"3,380",1년전,"2,663",일평년,"3,128",2023-02-03
시금치,213,시금치(100g),0,상품,4,100g,당일 (02/03),876,1일전 (02/02),859,1주일전 (01/27),875,2주일전 (01/20),872,1개월전,741,1년전,813,일평년,625,2023-02-03
상추,214,적(100g),1,상품,4,100g,당일 (02/03),"1,269",1일전 (02/02),"1,237",1주일전 (01/27),"1,387",2주일전 (01/20),"1,430",1개월전,"1,473",1년전,"1,252",일평년,"1,067",2023-02-03
상추,214,적(100g),1,중품,5,100g,당일 (02/03),878,1일전 (02/02),883,1주일전 (01/27),938,2주일전 (01/20),988,1개월전,"1,104",1년전,742,일평년,703,2023-02-03
상추,214,청(100g),2,상품,4,100g,당일 (02/03),"1,336",1일전 (02/02),"1,257",1주일전 (01/27),"1,407",2주일전 (01/20),"1,426",1개월전,"1,561",1년전,"1,313",일평년,"1,079",2023-02-03
얼갈이배추,215,얼갈이배추(1kg),0,상품,4,1kg,당일 (02/03),"3,571",1일전 (02/02),"3,557",1주일전 (01/27),"3,205",2주일전 (01/20),"3,192",1개월전,"2,829",1년전,"4,212",일평년,"2,623",2023-02-03
수박,221,수박(1개),0,중품,5,1개,당일 (02/03),"25,292",1일전 (02/02),"25,471",1주일전 (01/27),"24,013",2주일전 (01/20),"24,435",1개월전,"23,450",1년전,"21,565",일평년,"21,213",2023-02-03
오이,223,가시계통(10개),1,상품,4,10개,당일 (02/03),"20,890",1일전 (02/02),"20,995",1주일전 (01/27),"20,732",2주일전 (01/20),"20,514",1개월전,"17,620",1년전,"15,950",일평년,"15,945",2023-02-03
오이,223,다다기계통(10개),2,상품,4,10개,당일 (02/03),"14,507",1일전 (02/02),"14,479",1주일전 (01/27),"14,504",2주일전 (01/20),"14,737",1개월전,"12,546",1년전,"12,724",일평년,"11,589",2023-02-03
오이,223,취청(10개),3,상품,4,10개,당일 (02/03),"18,107",1일전 (02/02),"18,036",1주일전 (01/27),"17,606",2주일전 (01/20),"17,849",1개월전,"16,627",1년전,"15,148",일평년,"13,714",2023-02-03
호박,224,애호박(1개),1,상품,4,1개,당일 (02/03),"2,542",1일전 (02/02),"2,529",1주일전 (01/27),"2,258",2주일전 (01/20),"2,403",1개월전,"2,246",1년전,"2,485",일평년,"2,286",2023-02-03
호박,224,애호박(1개),1,중품,5,1개,당일 (02/03),"1,781",1일전 (02/02),"1,781",1주일전 (01/27),"1,775",2주일전 (01/20),"1,897",1개월전,"1,671",1년전,"1,926",일평년,"1,692",2023-02-03
호박,224,쥬키니(1개),2,상품,4,1개,당일 (02/03),"2,800",1일전 (02/02),"2,800",1주일전 (01/27),"2,636",2주일전 (01/20),"2,594",1개월전,"2,341",1년전,"1,934",일평년,"1,933",2023-02-03
토마토,225,토마토(1kg),0,상품,4,1kg,당일 (02/03),"5,185",1일전 (02/02),"5,144",1주일전 (01/27),"5,569",2주일전 (01/20),"5,505",1개월전,"5,103",1년전,"6,857",일평년,"5,409",2023-02-03
딸기,226,딸기(100g),0,상품,4,100g,당일 (02/03),"1,853",1일전 (02/02),"1,803",1주일전 (01/27),"1,732",2주일전 (01/20),"2,009",1개월전,"2,199",1년전,"2,290",일평년,"1,485",2023-02-03
딸기,226,딸기(100g),0,중품,5,100g,당일 (02/03),"1,457",1일전 (02/02),"1,457",1주일전 (01/27),"1,462",2주일전 (01/20),"1,560",1개월전,"1,708",1년전,"1,953",일평년,"1,271",2023-02-03
무,231,월동(1개),6,상품,4,1개,당일 (02/03),"1,954",1일전 (02/02),"1,941",1주일전 (01/27),"1,779",2주일전 (01/20),"1,806",1개월전,"1,911",1년전,"1,720",일평년,"1,854",2023-02-03
무,231,월동(1개),6,중품,5,1개,당일 (02/03),"1,740",1일전 (02/02),"1,720",1주일전 (01/27),"1,673",2주일전 (01/20),"1,619",1개월전,"1,751",1년전,"1,472",일평년,"1,712",2023-02-03
당근,232,무세척(1kg),1,상품,4,1kg,당일 (02/03),"4,789",1일전 (02/02),"4,742",1주일전 (01/27),"4,708",2주일전 (01/20),"4,708",1개월전,"4,635",1년전,"2,854",일평년,"3,271",2023-02-03
당근,232,무세척(1kg),1,중품,5,1kg,당일 (02/03),"3,290",1일전 (02/02),"3,107",1주일전 (01/27),"3,040",2주일전 (01/20),"3,080",1개월전,"2,982",1년전,"2,262",일평년,"2,559",2023-02-03
열무,233,열무(1kg),0,상품,4,1kg,당일 (02/03),"3,690",1일전 (02/02),"3,674",1주일전 (01/27),"3,332",2주일전 (01/20),"3,322",1개월전,"2,939",1년전,"5,148",일평년,"2,654",2023-02-03
