item_name,kind_name,rank,unit,day1,dpr1,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7,date,item_code,kind_code,rank_code
새우,흰다리(수입)(10마리),중품,10마리,당일 (04/03),"4,578",1일전 (04/02),-,1주일전 (03/27),"4,717",2주일전 (03/20),"4,608",1개월전,"4,703",1년전,"4,549",일평년,"4,580",2023-04-03,,,
고등어,국산(염장)(1마리),중품,2마리,당일 (04/04),"2,082",1일전 (04/03),"2,082",1주일전 (03/28),"2,082",2주일전 (03/21),"2,029",1개월전,"1,976",1년전,"1,820",일평년,"1,604",2023-04-04,,,
고등어,국산(신선 냉장)(1마리),大,1마리,당일 (04/04),"5,764",1일전 (04/03),-,1주일전 (03/28),"5,150",2주일전 (03/21),"5,968",1개월전,"5,205",1년전,-,일평년,-,2023-04-04,,,
고등어,국산(냉동)(1마리),大,1마리,당일 (04/04),"4,527",1일전 (04/03),"4,517",1주일전 (03/28),"4,487",2주일전 (03/21),"4,583",1개월전,"3,932",1년전,-,일평년,-,2023-04-04,,,
꽁치,냉동(수입)(5마리),중품,5마리,당일 (04/04),"6,687",1일전 (04/03),"6,780",1주일전 (03/28),"6,684",2주일전 (03/21),"6,777",1개월전,"6,860",1년전,"5,619",일평년,"4,009",2023-04-04,,,
갈치,국산(냉장)(1마리),中,1마리,당일 (04/04),"9,169",1일전 (04/03),"9,102",1주일전 (03/28),"10,030",2주일전 (03/21),"8,790",1개월전,"8,637",1년전,-,일평년,-,2023-04-04,,,
갈치,국산(냉장)(1마리),小,1마리,당일 (04/04),"5,683",1일전 (04/03),"5,538",1주일전 (03/28),"5,621",2주일전 (03/21),"5,707",1개월전,"5,392",1년전,-,일평년,-,2023-04-04,,,
갈치,국산(냉동)(1마리),中,1마리,당일 (04/04),"5,763",1일전 (04/03),"5,800",1주일전 (03/28),"5,564",2주일전 (03/21),"4,533",1개월전,"5,335",1년전,-,일평년,-,2023-04-04,,,
조기,참조기(냉동)(1마리),中,1마리,당일 (04/04),"1,282",1일전 (04/03),"1,282",1주일전 (03/28),"1,401",2주일전 (03/21),"1,372",1개월전,"1,348",1년전,-,일평년,-,2023-04-04,,,
조기,참조기(냉동)(1마리),小,1마리,당일 (04/04),"1,038",1일전 (04/03),"1,057",1주일전 (03/28),949,2주일전 (03/21),"1,047",1개월전,930,1년전,-,일평년,-,2023-04-04,,,
명태,냉동(원양수입통합)(1마리),大,1마리,당일 (04/04),"3,671",1일전 (04/03),"3,675",1주일전 (03/28),"3,572",2주일전 (03/21),"3,621",1개월전,"3,647",1년전,-,일평년,-,2023-04-04,,,
물오징어,연근해(냉동)(1마리),中,1마리,당일 (04/04),"5,045",1일전 (04/03),"5,075",1주일전 (03/28),"5,252",2주일전 (03/21),"4,940",1개월전,"4,964",1년전,-,일평년,-,2023-04-04,,,
물오징어,연근해(냉동)(1마리),小,1마리,당일 (04/04),"3,956",1일전 (04/03),"4,009",1주일전 (03/28),"3,286",2주일전 (03/21),"3,670",1개월전,"3,338",1년전,-,일평년,-,2023-04-04,,,
물오징어,원양(냉동)(1마리),中,1마리,당일 (04/04),"3,606",1일전 (04/03),"3,710",1주일전 (03/28),"3,752",2주일전 (03/21),"3,894",1개월전,"4,146",1년전,-,일평년,-,2023-04-04,,,
물오징어,원양(냉동)(1마리),小,1마리,당일 (04/04),"2,651",1일전 (04/03),"2,573",1주일전 (03/28),"2,985",2주일전 (03/21),"2,615",1개월전,"2,838",1년전,-,일평년,-,2023-04-04,,,
건멸치,건멸치(100g),중멸,100g,당일 (04/04),"2,656",1일전 (04/03),"2,628",1주일전 (03/28),"2,908",2주일전 (03/21),"2,863",1개월전,"2,650",1년전,"2,774",일평년,"2,662",2023-04-04,,,
건오징어,건오징어(10마리),중품,10마리,당일 (04/04),"67,395",1일전 (04/03),"67,395",1주일전 (03/28),"67,220",2주일전 (03/21),"67,517",1개월전,"66,222",1년전,"62,087",일평년,"59,225",2023-04-04,,,
김,마른김(10장),중품,10장,당일 (04/04),"1,002",1일전 (04/03),"1,002",1주일전 (03/28),"1,002",2주일전 (03/21),"1,001",1개월전,"1,001",1년전,918,일평년,933,2023-04-04,,,
김,얼구운김(10장),중품,10장,당일 (04/04),"1,629",1일전 (04/03),"1,628",1주일전 (03/28),"1,638",2주일전 (03/21),"1,638",1개월전,"1,617",1년전,"1,630",일평년,"1,512",2023-04-04,,,
건미역,건미역(100g),상품,100g,당일 (04/04),"2,941",1일전 (04/03),"2,941",1주일전 (03/28),"3,020",2주일전 (03/21),"2,780",1개월전,"2,801",1년전,"2,977",일평년,"2,889",2023-04-04,,,
굴,굴(1kg),상품,1kg,당일 (04/04),"23,234",1일전 (04/03),"23,028",1주일전 (03/28),"19,855",2주일전 (03/21),"19,519",1개월전,"20,847",1년전,"16,733",일평년,"15,095",2023-04-04,,,
수입조기,부세수입(냉동)(1마리),중품,1마리,당일 (04/04),"3,803",1일전 (04/03),"3,807",1주일전 (03/28),"3,807",2주일전 (03/21),"3,864",1개월전,"3,834",1년전,"3,765",일평년,"4,108",2023-04-04,,,
새우젓,새우젓(1kg),상품,1kg,당일 (04/04),"17,374",1일전 (04/03),"17,374",1주일전 (03/28),"17,374",2주일전 (03/21),"17,289",1개월전,"17,134",1년전,"21,312",일평년,"20,726",2023-04-04,,,
멸치액젓,멸치액젓(1kg),상품,1kg,당일 (04/04),"5,797",1일전 (04/03),"5,795",1주일전 (03/28),"5,765",2주일전 (03/21),"5,730",1개월전,"5,720",1년전,"5,442",일평년,"4,956",2023-04-04,,,
굵은소금,굵은소금(5kg),상품,5kg,당일 (04/04),"12,495",1일전 (04/03),"12,495",1주일전 (03/28),"12,071",2주일전 (03/21),"12,071",1개월전,"11,148",1년전,"10,942",일평년,"7,584",2023-04-04,,,
전복,전복(5마리),중품,5마리,당일 (04/04),"14,027",1일전 (04/03),"14,005",1주일전 (03/28),"16,183",2주일전 (03/21),"14,984",1개월전,"14,298",1년전,"16,360",일평년,"15,669",2023-04-04,,,
새우,흰다리(수입)(10마리),중품,10마리,당일 (04/04),"4,578",1일전 (04/03),"4,578",1주일전 (03/28),"4,729",2주일전 (03/21),"4,624",1개월전,"4,590",1년전,"4,550",일평년,"4,575",2023-04-04,,,
고등어,국산(염장)(1마리),중품,2마리,당일 (04/05),"2,082",1일전 (04/04),"2,082",1주일전 (03/29),"2,082",2주일전 (03/22),"2,029",1개월전,"1,976",1년전,"1,824",일평년,"1,609",2023-04-05,,,
고등어,국산(신선 냉장)(1마리),大,1마리,당일 (04/05),-,1일전 (04/04),"5,764",1주일전 (03/29),"4,982",2주일전 (03/22),"5,434",1개월전,"5,205",1년전,-,일평년,-,2023-04-05,,,
고등어,국산(냉동)(1마리),大,1마리,당일 (04/05),"4,527",1일전 (04/04),"4,527",1주일전 (03/29),"4,487",2주일전 (03/22),"4,649",1개월전,"3,932",1년전,-,일평년,-,2023-04-05,,,
꽁치,냉동(수입)(5마리),중품,5마리,당일 (04/05),"6,746",1일전 (04/04),"6,687",1주일전 (03/29),"6,592",2주일전 (03/22),"6,657",1개월전,"6,860",1년전,"5,611",일평년,"4,007",2023-04-05,,,
갈치,국산(냉장)(1마리),中,1마리,당일 (04/05),"9,103",1일전 (04/04),"9,169",1주일전 (03/29),"10,235",2주일전 (03/22),"8,735",1개월전,"8,637",1년전,-,일평년,-,2023-04-05,,,
갈치,국산(냉장)(1마리),小,1마리,당일 (04/05),"5,683",1일전 (04/04),"5,683",1주일전 (03/29),"5,621",2주일전 (03/22),"5,576",1개월전,"5,392",1년전,-,일평년,-,2023-04-05,,,
갈치,국산(냉동)(1마리),中,1마리,당일 (04/05),"5,829",1일전 (04/04),"5,763",1주일전 (03/29),"5,523",2주일전 (03/22),"4,510",1개월전,"5,335",1년전,-,일평년,-,2023-04-05,,,
조기,참조기(냉동)(1마리),中,1마리,당일 (04/05),"1,266",1일전 (04/04),"1,282",1주일전 (03/29),"1,401",2주일전 (03/22),"1,360",1개월전,"1,348",1년전,-,일평년,-,2023-04-05,,,
조기,참조기(냉동)(1마리),小,1마리,당일 (04/05),"1,035",1일전 (04/04),"1,038",1주일전 (03/29),947,2주일전 (03/22),"1,039",1개월전,930,1년전,-,일평년,-,2023-04-05,,,
명태,냉동(원양수입통합)(1마리),大,1마리,당일 (04/05),"3,691",1일전 (04/04),"3,671",1주일전 (03/29),"3,600",2주일전 (03/22),"3,603",1개월전,"3,647",1년전,-,일평년,-,2023-04-05,,,
물오징어,연근해(냉동)(1마리),中,1마리,당일 (04/05),"4,963",1일전 (04/04),"5,045",1주일전 (03/29),"5,214",2주일전 (03/22),"4,940",1개월전,"4,964",1년전,-,일평년,-,2023-04-05,,,
물오징어,연근해(냉동)(1마리),小,1마리,당일 (04/05),"3,525",1일전 (04/04),"3,956",1주일전 (03/29),"3,551",2주일전 (03/22),"3,456",1개월전,"3,338",1년전,-,일평년,-,2023-04-05,,,
물오징어,원양(냉동)(1마리),中,1마리,당일 (04/05),"3,596",1일전 (04/04),"3,606",1주일전 (03/29),"3,850",2주일전 (03/22),"3,932",1개월전,"4,146",1년전,-,일평년,-,2023-04-05,,,
물오징어,원양(냉동)(1마리),小,1마리,당일 (04/05),"2,573",1일전 (04/04),"2,651",1주일전 (03/29),"3,215",2주일전 (03/22),"2,615",1개월전,"2,838",1년전,-,일평년,-,2023-04-05,,,
건멸치,건멸치(100g),중멸,100g,당일 (04/05),"2,645",1일전 (04/04),"2,656",1주일전 (03/29),"2,932",2주일전 (03/22),"2,762",1개월전,"2,650",1년전,"2,776",일평년,"2,663",2023-04-05,,,
건오징어,건오징어(10마리),중품,10마리,당일 (04/05),"67,395",1일전 (04/04),"67,395",1주일전 (03/29),"67,220",2주일전 (03/22),"67,332",1개월전,"66,222",1년전,"62,044",일평년,"59,227",2023-04-05,,,
김,마른김(10장),중품,10장,당일 (04/05),"1,002",1일전 (04/04),"1,002",1주일전 (03/29),"1,002",2주일전 (03/22),"1,001",1개월전,"1,001",1년전,919,일평년,933,2023-04-05,,,
김,얼구운김(10장),중품,10장,당일 (04/05),"1,629",1일전 (04/04),"1,629",1주일전 (03/29),"1,639",2주일전 (03/22),"1,638",1개월전,"1,617",1년전,"1,633",일평년,"1,512",2023-04-05,,,
건미역,건미역(100g),상품,100g,당일 (04/05),"2,941",1일전 (04/04),"2,941",1주일전 (03/29),"3,020",2주일전 (03/22),"2,780",1개월전,"2,801",1년전,"2,979",일평년,"2,892",2023-04-05,,,
굴,굴(1kg),상품,1kg,당일 (04/05),"23,431",1일전 (04/04),"23,234",1주일전 (03/29),"19,855",2주일전 (03/22),"19,762",1개월전,"20,847",1년전,"16,713",일평년,"15,600",2023-04-05,,,
수입조기,부세수입(냉동)(1마리),중품,1마리,당일 (04/05),"3,803",1일전 (04/04),"3,803",1주일전 (03/29),"3,775",2주일전 (03/22),"3,837",1개월전,"3,834",1년전,"3,756",일평년,"4,121",2023-04-05,,,
새우젓,새우젓(1kg),상품,1kg,당일 (04/05),"17,374",1일전 (04/04),"17,374",1주일전 (03/29),"17,374",2주일전 (03/22),"17,289",1개월전,"17,134",1년전,"21,312",일평년,"20,723",2023-04-05,,,
멸치액젓,멸치액젓(1kg),상품,1kg,당일 (04/05),"5,797",1일전 (04/04),"5,797",1주일전 (03/29),"5,765",2주일전 (03/22),"5,730",1개월전,"5,720",1년전,"5,442",일평년,"4,956",2023-04-05,,,
굵은소금,굵은소금(5kg),상품,5kg,당일 (04/05),"12,495",1일전 (04/04),"12,495",1주일전 (03/29),"12,071",2주일전 (03/22),"12,070",1개월전,"11,148",1년전,"11,043",일평년,"7,584",2023-04-05,,,
전복,전복(5마리),중품,5마리,당일 (04/05),"14,037",1일전 (04/04),"14,027",1주일전 (03/29),"16,387",2주일전 (03/22),"14,962",1개월전,"14,298",1년전,"16,370",일평년,"15,703",2023-04-05,,,
새우,흰다리(수입)(10마리),중품,10마리,당일 (04/05),"4,578",1일전 (04/04),"4,578",1주일전 (03/29),"4,765",2주일전 (03/22),"4,659",1개월전,"4,590",1년전,"4,556",일평년,"4,569",2023-04-05,,,
고등어,국산(염장)(1마리),중품,2마리,당일 (04/06),"2,082",1일전 (04/05),"2,082",1주일전 (03/30),"2,082",2주일전 (03/23),"2,041",1개월전,"1,976",1년전,"1,828",일평년,"1,611",2023-04-06,,,
고등어,국산(신선 냉장)(1마리),大,1마리,당일 (04/06),-,1일전 (04/05),-,1주일전 (03/30),"5,467",2주일전 (03/23),"5,817",1개월전,"5,205",1년전,-,일평년,-,2023-04-06,,,
고등어,국산(냉동)(1마리),大,1마리,당일 (04/06),"4,586",1일전 (04/05),"4,527",1주일전 (03/30),"4,613",2주일전 (03/23),"4,415",1개월전,"3,922",1년전,-,일평년,-,2023-04-06,,,
꽁치,냉동(수입)(5마리),중품,5마리,당일 (04/06),"6,687",1일전 (04/05),"6,746",1주일전 (03/30),"6,726",2주일전 (03/23),"6,644",1개월전,"6,855",1년전,"5,611",일평년,"4,003",2023-04-06,,,
갈치,국산(냉장)(1마리),中,1마리,당일 (04/06),"9,024",1일전 (04/05),"9,103",1주일전 (03/30),"10,306",2주일전 (03/23),"9,933",1개월전,"8,621",1년전,-,일평년,-,2023-04-06,,,
갈치,국산(냉장)(1마리),小,1마리,당일 (04/06),"5,560",1일전 (04/05),"5,683",1주일전 (03/30),"5,463",2주일전 (03/23),"5,869",1개월전,"5,475",1년전,-,일평년,-,2023-04-06,,,
갈치,국산(냉동)(1마리),中,1마리,당일 (04/06),"5,268",1일전 (04/05),"5,829",1주일전 (03/30),"5,833",2주일전 (03/23),"5,558",1개월전,"5,315",1년전,-,일평년,-,2023-04-06,,,
조기,참조기(냉동)(1마리),中,1마리,당일 (04/06),"1,350",1일전 (04/05),"1,266",1주일전 (03/30),"1,371",2주일전 (03/23),"1,418",1개월전,"1,348",1년전,-,일평년,-,2023-04-06,,,
조기,참조기(냉동)(1마리),小,1마리,당일 (04/06),"1,023",1일전 (04/05),"1,035",1주일전 (03/30),"1,073",2주일전 (03/23),934,1개월전,930,1년전,-,일평년,-,2023-04-06,,,
명태,냉동(원양수입통합)(1마리),大,1마리,당일 (04/06),"3,664",1일전 (04/05),"3,691",1주일전 (03/30),"3,712",2주일전 (03/23),"3,513",1개월전,"3,648",1년전,-,일평년,-,2023-04-06,,,
물오징어,연근해(냉동)(1마리),中,1마리,당일 (04/06),"5,088",1일전 (04/05),"4,963",1주일전 (03/30),"5,196",2주일전 (03/23),"4,779",1개월전,"4,970",1년전,-,일평년,-,2023-04-06,,,
물오징어,연근해(냉동)(1마리),小,1마리,당일 (04/06),"3,343",1일전 (04/05),"3,525",1주일전 (03/30),"3,389",2주일전 (03/23),"3,389",1개월전,"3,333",1년전,-,일평년,-,2023-04-06,,,
물오징어,원양(냉동)(1마리),中,1마리,당일 (04/06),"4,032",1일전 (04/05),"3,596",1주일전 (03/30),"3,908",2주일전 (03/23),"3,913",1개월전,"4,146",1년전,-,일평년,-,2023-04-06,,,
물오징어,원양(냉동)(1마리),小,1마리,당일 (04/06),"2,773",1일전 (04/05),"2,573",1주일전 (03/30),"2,865",2주일전 (03/23),"3,095",1개월전,"2,838",1년전,-,일평년,-,2023-04-06,,,
건멸치,건멸치(100g),중멸,100g,당일 (04/06),"2,647",1일전 (04/05),"2,645",1주일전 (03/30),"2,786",2주일전 (03/23),"2,908",1개월전,"2,650",1년전,"2,777",일평년,"2,664",2023-04-06,,,
건오징어,건오징어(10마리),중품,10마리,당일 (04/06),"67,395",1일전 (04/05),"67,395",1주일전 (03/30),"67,395",2주일전 (03/23),"67,332",1개월전,"66,203",1년전,"62,002",일평년,"59,254",2023-04-06,,,
김,마른김(10장),중품,10장,당일 (04/06),"1,002",1일전 (04/05),"1,002",1주일전 (03/30),"1,002",2주일전 (03/23),"1,001",1개월전,"1,001",1년전,918,일평년,933,2023-04-06,,,
김,얼구운김(10장),중품,10장,당일 (04/06),"1,629",1일전 (04/05),"1,629",1주일전 (03/30),"1,628",2주일전 (03/23),"1,638",1개월전,"1,617",1년전,"1,635",일평년,"1,512",2023-04-06,,,
건미역,건미역(100g),상품,100g,당일 (04/06),"2,941",1일전 (04/05),"2,941",1주일전 (03/30),"2,941",2주일전 (03/23),"2,972",1개월전,"2,802",1년전,"2,981",일평년,"2,894",2023-04-06,,,
굴,굴(1kg),상품,1kg,당일 (04/06),"21,050",1일전 (04/05),"23,431",1주일전 (03/30),"26,643",2주일전 (03/23),"19,667",1개월전,"20,844",1년전,"16,693",일평년,"15,877",2023-04-06,,,
수입조기,부세수입(냉동)(1마리),중품,1마리,당일 (04/06),"3,803",1일전 (04/05),"3,803",1주일전 (03/30),"3,836",2주일전 (03/23),"3,880",1개월전,"3,834",1년전,"3,746",일평년,"4,123",2023-04-06,,,
새우젓,새우젓(1kg),상품,1kg,당일 (04/06),"17,374",1일전 (04/05),"17,374",1주일전 (03/30),"17,216",2주일전 (03/23),"17,445",1개월전,"17,134",1년전,"21,312",일평년,"20,721",2023-04-06,,,
멸치액젓,멸치액젓(1kg),상품,1kg,당일 (04/06),"5,797",1일전 (04/05),"5,797",1주일전 (03/30),"5,795",2주일전 (03/23),"5,730",1개월전,"5,721",1년전,"5,442",일평년,"4,958",2023-04-06,,,
굵은소금,굵은소금(5kg),상품,5kg,당일 (04/06),"12,498",1일전 (04/05),"12,495",1주일전 (03/30),"12,435",2주일전 (03/23),"12,070",1개월전,"11,180",1년전,"11,056",일평년,"7,585",2023-04-06,,,
전복,전복(5마리),중품,5마리,당일 (04/06),"14,941",1일전 (04/05),"14,037",1주일전 (03/30),"15,865",2주일전 (03/23),"16,246",1개월전,"14,237",1년전,"16,243",일평년,"15,817",2023-04-06,,,
새우,흰다리(수입)(10마리),중품,10마리,당일 (04/06),"4,528",1일전 (04/05),"4,578",1주일전 (03/30),"4,714",2주일전 (03/23),"4,765",1개월전,"4,584",1년전,"4,558",일평년,"4,581",2023-04-06,,,
고등어,국산(염장)(1마리),중품,2마리,당일 (04/07),"2,081",1일전 (04/06),"2,082",1주일전 (03/31),"2,082",2주일전 (03/24),"2,082",1개월전,"1,976",1년전,"1,809",일평년,"1,611",2023-04-07,,,
고등어,국산(신선 냉장)(1마리),大,1마리,당일 (04/07),-,1일전 (04/06),-,1주일전 (03/31),"5,825",2주일전 (03/24),"5,736",1개월전,"5,203",1년전,-,일평년,-,2023-04-07,,,
고등어,국산(냉동)(1마리),大,1마리,당일 (04/07),"4,590",1일전 (04/06),"4,586",1주일전 (03/31),"4,488",2주일전 (03/24),"4,439",1개월전,"3,935",1년전,-,일평년,-,2023-04-07,,,
꽁치,냉동(수입)(5마리),중품,5마리,당일 (04/07),"6,706",1일전 (04/06),"6,687",1주일전 (03/31),"6,784",2주일전 (03/24),"6,717",1개월전,"6,863",1년전,"5,611",일평년,"4,011",2023-04-07,,,
갈치,국산(냉장)(1마리),中,1마리,당일 (04/07),"9,054",1일전 (04/06),"9,024",1주일전 (03/31),"9,247",2주일전 (03/24),"9,663",1개월전,"8,447",1년전,-,일평년,-,2023-04-07,,,
갈치,국산(냉장)(1마리),小,1마리,당일 (04/07),"5,544",1일전 (04/06),"5,560",1주일전 (03/31),"5,820",2주일전 (03/24),"5,757",1개월전,"5,475",1년전,-,일평년,-,2023-04-07,,,
갈치,국산(냉동)(1마리),中,1마리,당일 (04/07),"5,176",1일전 (04/06),"5,268",1주일전 (03/31),"5,795",2주일전 (03/24),"5,556",1개월전,"5,282",1년전,-,일평년,-,2023-04-07,,,
조기,참조기(냉동)(1마리),中,1마리,당일 (04/07),"1,350",1일전 (04/06),"1,350",1주일전 (03/31),"1,252",2주일전 (03/24),"1,420",1개월전,"1,379",1년전,-,일평년,-,2023-04-07,,,
조기,참조기(냉동)(1마리),小,1마리,당일 (04/07),"1,023",1일전 (04/06),"1,023",1주일전 (03/31),"1,057",2주일전 (03/24),934,1개월전,985,1년전,-,일평년,-,2023-04-07,,,
명태,냉동(원양수입통합)(1마리),大,1마리,당일 (04/07),"3,684",1일전 (04/06),"3,664",1주일전 (03/31),"3,692",2주일전 (03/24),"3,632",1개월전,"3,598",1년전,-,일평년,-,2023-04-07,,,
물오징어,연근해(냉동)(1마리),中,1마리,당일 (04/07),"5,247",1일전 (04/06),"5,088",1주일전 (03/31),"5,167",2주일전 (03/24),"5,235",1개월전,"4,993",1년전,-,일평년,-,2023-04-07,,,
물오징어,연근해(냉동)(1마리),小,1마리,당일 (04/07),"3,223",1일전 (04/06),"3,343",1주일전 (03/31),"3,599",2주일전 (03/24),-,1개월전,"3,413",1년전,-,일평년,-,2023-04-07,,,
물오징어,원양(냉동)(1마리),中,1마리,당일 (04/07),"4,035",1일전 (04/06),"4,032",1주일전 (03/31),"3,612",2주일전 (03/24),"3,872",1개월전,"3,976",1년전,-,일평년,-,2023-04-07,,,
물오징어,원양(냉동)(1마리),小,1마리,당일 (04/07),"2,898",1일전 (04/06),"2,773",1주일전 (03/31),"2,240",2주일전 (03/24),"3,155",1개월전,"2,838",1년전,-,일평년,-,2023-04-07,,,
건멸치,건멸치(100g),중멸,100g,당일 (04/07),"2,647",1일전 (04/06),"2,647",1주일전 (03/31),"2,628",2주일전 (03/24),"2,908",1개월전,"2,693",1년전,"2,778",일평년,"2,663",2023-04-07,,,
건오징어,건오징어(10마리),중품,10마리,당일 (04/07),"65,533",1일전 (04/06),"67,395",1주일전 (03/31),"67,395",2주일전 (03/24),"67,169",1개월전,"66,757",1년전,"61,960",일평년,"59,251",2023-04-07,,,
김,마른김(10장),중품,10장,당일 (04/07),"1,002",1일전 (04/06),"1,002",1주일전 (03/31),"1,002",2주일전 (03/24),"1,001",1개월전,"1,001",1년전,918,일평년,932,2023-04-07,,,
김,얼구운김(10장),중품,10장,당일 (04/07),"1,629",1일전 (04/06),"1,629",1주일전 (03/31),"1,628",2주일전 (03/24),"1,638",1개월전,"1,617",1년전,"1,638",일평년,"1,511",2023-04-07,,,
건미역,건미역(100g),상품,100g,당일 (04/07),"2,941",1일전 (04/06),"2,941",1주일전 (03/31),"2,941",2주일전 (03/24),"2,972",1개월전,"2,848",1년전,"2,983",일평년,"2,897",2023-04-07,,,
굴,굴(1kg),상품,1kg,당일 (04/07),"21,050",1일전 (04/06),"21,050",1주일전 (03/31),"25,888",2주일전 (03/24),"19,724",1개월전,"20,897",1년전,"16,673",일평년,"16,025",2023-04-07,,,
수입조기,부세수입(냉동)(1마리),중품,1마리,당일 (04/07),"3,803",1일전 (04/06),"3,803",1주일전 (03/31),"3,836",2주일전 (03/24),"3,880",1개월전,"3,863",1년전,"3,723",일평년,"4,128",2023-04-07,,,
새우젓,새우젓(1kg),상품,1kg,당일 (04/07),"17,374",1일전 (04/06),"17,374",1주일전 (03/31),"17,374",2주일전 (03/24),"17,374",1개월전,"17,134",1년전,"21,312",일평년,"20,721",2023-04-07,,,
멸치액젓,멸치액젓(1kg),상품,1kg,당일 (04/07),"5,797",1일전 (04/06),"5,797",1주일전 (03/31),"5,795",2주일전 (03/24),"5,765",1개월전,"5,722",1년전,"5,441",일평년,"4,959",2023-04-07,,,
굵은소금,굵은소금(5kg),상품,5kg,당일 (04/07),"12,435",1일전 (04/06),"12,498",1주일전 (03/31),"12,435",2주일전 (03/24),"12,071",1개월전,"11,261",1년전,"11,074",일평년,"7,587",2023-04-07,,,
전복,전복(5마리),중품,5마리,당일 (04/07),"14,970",1일전 (04/06),"14,941",1주일전 (03/31),"14,645",2주일전 (03/24),"16,246",1개월전,"14,380",1년전,"16,261",일평년,"15,801",2023-04-07,,,
새우,흰다리(수입)(10마리),중품,10마리,당일 (04/07),"4,407",1일전 (04/06),"4,528",1주일전 (03/31),"4,541",2주일전 (03/24),"4,717",1개월전,"4,651",1년전,"4,537",일평년,"4,604",2023-04-07,,,
고등어,국산(염장)(1마리),중품,2마리,당일 (04/08),-,1일전 (04/07),"2,081",1주일전 (04/01),-,2주일전 (03/25),-,1개월전,"1,976",1년전,"1,809",일평년,"1,611",2023-04-08,,,
고등어,국산(냉동)(1마리),大,1마리,당일 (04/08),-,1일전 (04/07),"4,590",1주일전 (04/01),-,2주일전 (03/25),-,1개월전,"3,935",1년전,-,일평년,-,2023-04-08,,,
꽁치,냉동(수입)(5마리),중품,5마리,당일 (04/08),-,1일전 (04/07),"6,706",1주일전 (04/01),-,2주일전 (03/25),-,1개월전,"6,863",1년전,"5,611",일평년,"4,011",2023-04-08,,,
갈치,국산(냉장)(1마리),中,1마리,당일 (04/08),-,1일전 (04/07),"9,054",1주일전 (04/01),-,2주일전 (03/25),-,1개월전,"8,447",1년전,-,일평년,-,2023-04-08,,,
갈치,국산(냉장)(1마리),小,1마리,당일 (04/08),-,1일전 (04/07),"5,544",1주일전 (04/01),-,2주일전 (03/25),-,1개월전,"5,475",1년전,-,일평년,-,2023-04-08,,,
갈치,국산(냉동)(1마리),中,1마리,당일 (04/08),-,1일전 (04/07),"5,176",1주일전 (04/01),-,2주일전 (03/25),-,1개월전,"5,282",1년전,-,일평년,-,2023-04-08,,,
조기,참조기(냉동)(1마리),中,1마리,당일 (04/08),-,1일전 (04/07),"1,350",1주일전 (04/01),-,2주일전 (03/25),-,1개월전,"1,379",1년전,-,일평년,-,2023-04-08,,,
조기,참조기(냉동)(1마리),小,1마리,당일 (04/08),-,1일전 (04/07),"1,023",1주일전 (04/01),-,2주일전 (03/25),-,1개월전,985,1년전,-,일평년,-,2023-04-08,,,
명태,냉동(원양수입통합)(1마리),大,1마리,당일 (04/08),-,1일전 (04/07),"3,684",1주일전 (04/01),-,2주일전 (03/25),-,1개월전,"3,598",1년전,-,일평년,-,2023-04-08,,,
물오징어,연근해(냉동)(1마리),中,1마리,당일 (04/08),-,1일전 (04/07),"5,247",1주일전 (04/01),-,2주일전 (03/25),-,1개월전,"4,993",1년전,-,일평년,-,2023-04-08,,,
물오징어,연근해(냉동)(1마리),小,1마리,당일 (04/08),-,1일전 (04/07),"3,223",1주일전 (04/01),-,2주일전 (03/25),-,1개월전,"3,413",1년전,-,일평년,-,2023-04-08,,,
물오징어,원양(냉동)(1마리),中,1마리,당일 (04/08),-,1일전 (04/07),"4,035",1주일전 (04/01),-,2주일전 (03/25),-,1개월전,"3,976",1년전,-,일평년,-,2023-04-08,,,
물오징어,원양(냉동)(1마리),小,1마리,당일 (04/08),-,1일전 (04/07),"2,898",1주일전 (04/01),-,2주일전 (03/25),-,1개월전,"2,838",1년전,-,일평년,-,2023-04-08,,,
건멸치,건멸치(100g),중멸,100g,당일 (04/08),-,1일전 (04/07),"2,647",1주일전 (04/01),-,2주일전 (03/25),-,1개월전,"2,693",1년전,"2,778",일평년,"2,663",2023-04-08,,,
건오징어,건오징어(10마리),중품,10마리,당일 (04/08),-,1일전 (04/07),"65,533",1주일전 (04/01),-,2주일전 (03/25),-,1개월전,"66,757",1년전,"61,960",일평년,"59,251",2023-04-08,,,
김,마른김(10장),중품,10장,당일 (04/08),-,1일전 (04/07),"1,002",1주일전 (04/01),-,2주일전 (03/25),-,1개월전,"1,001",1년전,918,일평년,932,2023-04-08,,,
김,얼구운김(10장),중품,10장,당일 (04/08),-,1일전 (04/07),"1,629",1주일전 (04/01),-,2주일전 (03/25),-,1개월전,"1,617",1년전,"1,638",일평년,"1,511",2023-04-08,,,
건미역,건미역(100g),상품,100g,당일 (04/08),-,1일전 (04/07),"2,941",1주일전 (04/01),-,2주일전 (03/25),-,1개월전,"2,848",1년전,"2,983",일평년,"2,897",2023-04-08,,,
굴,굴(1kg),상품,1kg,당일 (04/08),-,1일전 (04/07),"21,050",1주일전 (04/01),-,2주일전 (03/25),-,1개월전,"20,897",1년전,"16,673",일평년,"16,025",2023-04-08,,,
