year,month,day,tavg,tmin,tmax,rain,sunshine,snow
1988,9,1,21.6,17.1,29.0,,,
1988,9,2,20.7,17.0,25.3,,,
1988,9,3,19.6,14.6,23.4,0.4,0.4,
1988,9,4,21.9,14.9,27.4,,,
1988,9,5,21.0,17.9,24.5,1.3,1.3,
1988,9,6,21.7,15.7,27.9,0.1,0.1,
1988,9,7,20.6,11.7,30.8,,,
1988,9,8,21.6,15.0,31.2,,,
1988,9,9,21.3,15.9,31.0,,,
1988,9,10,19.2,15.5,22.5,14.8,14.8,
1988,9,11,18.5,15.6,23.0,39.1,39.1,
1988,9,12,20.3,16.6,26.0,,,
1988,9,13,19.2,12.9,27.5,,,
1988,9,14,17.2,10.7,25.6,,,
1988,9,15,18.1,15.4,21.9,0.0,0.0,
1988,9,16,19.1,13.9,27.3,,,
1988,9,17,18.9,11.2,28.0,,,
1988,9,18,18.5,10.4,29.6,,,
1988,9,19,18.3,11.5,28.1,,,
1988,9,20,19.9,13.8,28.4,,,
1988,9,21,18.0,11.1,28.0,,,
1988,9,22,18.0,11.8,29.4,,,
1988,9,23,17.9,10.7,28.5,,,
1988,9,24,18.3,14.5,26.1,,,
1988,9,25,16.3,14.6,19.6,1.9,1.9,
1988,9,26,14.0,11.3,18.4,10.8,10.8,
1988,9,27,14.9,11.0,17.6,2.7,2.7,
1988,9,28,15.9,10.7,21.9,,,
1988,9,29,13.7,8.2,23.2,,,
1988,9,30,12.9,5.3,23.9,,,
