year,month,day,tavg,tmin,tmax,rain,sunshine,snow
2008,6,1,18.1,13.9,21.2,,,
2008,6,2,16.7,14.9,17.5,0.0,0.0,
2008,6,3,16.2,14.5,17.9,4.0,4.0,
2008,6,4,14.7,13.7,16.1,7.0,7.0,
2008,6,5,13.5,12.1,15.0,20.0,20.0,
2008,6,6,19.8,12.1,25.1,,,
2008,6,7,22.5,19.9,27.4,,,
2008,6,8,21.9,18.7,25.9,2.0,2.0,
2008,6,9,22.8,17.6,27.2,0.0,0.0,
2008,6,10,25.0,20.0,29.7,,,
2008,6,11,19.9,16.2,23.9,,,
2008,6,12,24.4,15.2,31.7,,,
2008,6,13,24.5,19.3,32.8,0.0,0.0,
2008,6,14,18.9,17.6,22.5,0.5,0.5,
2008,6,15,18.1,14.1,21.6,,,
2008,6,16,17.9,12.4,22.3,,,
2008,6,17,18.6,13.1,21.9,,,
2008,6,18,21.7,17.1,25.2,7.0,7.0,
2008,6,19,25.5,22.0,29.6,,,
2008,6,20,24.5,20.0,29.5,,,
2008,6,21,18.9,17.5,20.7,5.5,5.5,
2008,6,22,17.3,16.1,18.5,18.5,18.5,
2008,6,23,18.0,16.0,20.9,0.5,0.5,
2008,6,24,17.7,16.6,19.1,2.5,2.5,
2008,6,25,18.2,15.1,21.3,3.0,3.0,
2008,6,26,18.3,13.5,22.7,,,
2008,6,27,20.9,14.3,26.0,,,
2008,6,28,19.9,17.5,22.4,7.5,7.5,
2008,6,29,18.7,16.9,20.9,28.5,28.5,
2008,6,30,20.1,17.8,22.9,0.2,0.2,
