year,month,day,tavg,tmin,tmax,rain,sunshine,snow
2012,4,1,6.1,0.4,12.1,,,
2012,4,2,11.0,0.2,20.2,0.1,0.1,
2012,4,3,7.7,3.0,15.6,16.0,16.0,
2012,4,4,9.1,0.5,17.7,,,
2012,4,5,8.4,3.3,14.4,,,
2012,4,6,6.1,-0.1,12.0,,,
2012,4,7,7.1,-0.8,14.7,,,
2012,4,8,13.0,0.4,22.5,,,
2012,4,9,17.3,12.0,24.1,,,
2012,4,10,13.8,9.6,20.3,1.5,1.5,
2012,4,11,13.8,11.1,18.2,1.0,1.0,
2012,4,12,12.0,6.2,18.0,,,
2012,4,13,11.2,7.6,15.1,0.5,0.5,
2012,4,14,14.9,7.7,23.4,,,
2012,4,15,16.7,8.1,25.9,,,
2012,4,16,15.2,8.7,24.0,,,
2012,4,17,12.8,5.5,20.9,,,
2012,4,18,13.2,4.3,21.8,,,
2012,4,19,13.6,6.2,20.7,0.5,0.5,
2012,4,20,13.5,10.8,18.8,0.1,0.1,
2012,4,21,11.7,10.2,14.6,35.0,35.0,
2012,4,22,14.3,10.8,18.6,3.0,3.0,
2012,4,23,16.4,9.1,23.2,,,
2012,4,24,20.1,11.0,29.9,,,
2012,4,25,14.1,12.8,17.9,23.0,23.0,
2012,4,26,13.5,8.4,18.5,0.1,0.1,
2012,4,27,15.6,3.4,25.6,,,
2012,4,28,18.1,8.5,27.5,,,
2012,4,29,17.1,10.2,22.8,,,
2012,4,30,18.9,12.2,24.3,,,
