year,month,day,tavg,tmin,tmax,rain,sunshine,snow
2015,6,1,21.1,13.9,28.5,,,
2015,6,2,22.4,17.6,29.7,,,
2015,6,3,22.1,17.2,27.9,,,
2015,6,4,22.4,14.3,30.6,,,
2015,6,5,19.0,16.5,21.8,0.3,0.3,
2015,6,6,21.7,15.6,27.1,,,
2015,6,7,22.9,17.2,30.5,,,
2015,6,8,22.1,17.8,26.9,,,
2015,6,9,21.1,17.3,27.8,,,
2015,6,10,24.1,15.9,33.6,,,
2015,6,11,23.8,18.8,28.5,0.2,0.2,
2015,6,12,23.8,18.6,29.7,0.3,0.3,
2015,6,13,24.2,18.6,29.7,1.0,1.0,
2015,6,14,22.9,18.7,27.7,7.4,7.4,
2015,6,15,24.1,19.9,30.2,,,
2015,6,16,23.3,18.5,30.0,,,
2015,6,17,23.1,18.9,29.2,0.8,0.8,
2015,6,18,24.8,20.5,30.3,0.0,0.0,
2015,6,19,24.4,21.0,30.0,,,
2015,6,20,20.0,17.7,22.3,3.8,3.8,
2015,6,21,22.3,16.2,29.9,,,
2015,6,22,23.4,18.1,30.0,,,
2015,6,23,24.0,18.8,31.3,,,
2015,6,24,25.1,19.6,31.5,,,
2015,6,25,23.5,20.5,27.7,1.8,1.8,
2015,6,26,21.5,18.6,25.4,14.6,14.6,
2015,6,27,24.9,20.4,30.1,,,
2015,6,28,24.2,19.2,30.1,,,
2015,6,29,25.0,19.5,30.8,0.0,0.0,
2015,6,30,24.4,21.4,30.4,0.0,0.0,
