year,month,day,tavg,tmin,tmax,rain,sunshine,snow
1997,6,1,17.4,11.5,24.4,22.5,22.5,
1997,6,2,15.4,10.0,22.1,,,
1997,6,3,15.8,6.8,24.5,,,
1997,6,4,18.1,11.3,25.6,,,
1997,6,5,16.3,11.3,19.7,30.0,30.0,
1997,6,6,19.3,15.5,25.5,0.0,0.0,
1997,6,7,19.7,10.9,27.5,,,
1997,6,8,19.6,15.3,23.2,0.5,0.5,
1997,6,9,19.2,13.8,23.6,0.0,0.0,
1997,6,10,18.4,12.8,25.6,,,
1997,6,11,18.3,11.0,27.3,5.5,5.5,
1997,6,12,18.1,11.6,25.3,,,
1997,6,13,19.3,11.3,28.1,0.5,0.5,
1997,6,14,19.6,14.0,28.3,9.5,9.5,
1997,6,15,20.2,15.7,27.5,,,
1997,6,16,21.0,14.3,29.2,,,
1997,6,17,22.3,15.6,30.8,,,
1997,6,18,21.0,14.8,30.9,0.0,0.0,
1997,6,19,22.7,15.2,29.4,,,
1997,6,20,21.1,16.6,26.6,41.5,41.5,
1997,6,21,20.8,15.0,27.8,,,
1997,6,22,21.2,15.4,27.8,,,
1997,6,23,23.1,17.1,29.8,,,
1997,6,24,23.1,17.4,29.3,,,
1997,6,25,21.4,18.8,24.3,66.0,66.0,
1997,6,26,22.1,21.0,24.5,38.5,38.5,
1997,6,27,22.2,20.0,25.2,68.0,68.0,
1997,6,28,22.0,15.7,28.2,,,
1997,6,29,22.1,13.1,29.8,,,
1997,6,30,20.7,14.6,26.0,3.0,3.0,
