stnId,stnNm,tm,avgTa,minTa,minTaHrmt,maxTa,maxTaHrmt,mi10MaxRn,mi10MaxRnHrmt,hr1MaxRn,hr1MaxRnHrmt,sumRnDur,sumRn,maxInsWs,maxInsWsWd,maxInsWsHrmt,maxWs,maxWsWd,maxWsHrmt,avgWs,hr24SumRws,maxWd,avgTd,minRhm,minRhmHrmt,avgRhm,avgPv,avgPa,maxPs,maxPsHrmt,minPs,minPsHrmt,avgPs,ssDur,sumSsHr,hr1MaxIcsrHrmt,hr1MaxIcsr,sumGsr,ddMefs,ddMefsHrmt,ddMes,ddMesHrmt,sumDpthFhsc,avgTca,avgLmac,avgTs,minTg,avgCm5Te,avgCm10Te,avgCm20Te,avgCm30Te,avgM05Te,avgM10Te,avgM15Te,avgM30Te,avgM50Te,sumLrgEv,sumSmlEv,n99Rn,iscs,sumFogDur
202,양평,2023-01-01,-1.0,-6.2,740,4.9,1409,,,,,,,8.6,290,1540,4.3,290,1518,1.4,1248,290,-10.5,21,1807,54.8,2.9,1025.8,1033.9,2337,1030.2,1459,1031.9,9.6,8.0,,,,,,,,,0.0,0.0,-1.0,-8.9,,,,,,,,,,,,,,
202,양평,2023-01-02,-4.2,-8.4,2347,0.6,1455,,,,,,,5.8,270,1436,3.1,290,1528,1.5,1308,320,-14.9,25,1438,45.1,1.9,1027.1,1034.9,952,1031.1,1531,1033.3,9.6,8.1,,,,,,,,,0.0,0.0,-2.0,-12.0,,,,,,,,,,,,,,
202,양평,2023-01-03,-6.5,-12.9,759,1.3,1459,,,,,,,5.8,320,1725,2.9,290,1647,1.0,835,270,-14.2,25,1335,59.0,2.1,1026.0,1034.3,1017,1029.6,1515,1032.2,9.7,8.1,700.0,0.0,0.0,,,,,,0.0,0.0,-2.8,-14.8,,,,,,,,,,,,,,
202,양평,2023-01-04,-4.3,-10.1,323,3.6,1519,,,,,,,6.7,290,1337,3.5,290,1331,0.8,658,290,-12.3,23,1337,58.0,2.4,1026.2,1033.8,1030,1030.8,1628,1032.4,9.7,8.1,,,,,,,,,1.3,0.8,-2.4,-12.5,,,,,,,,,,,,,,
202,양평,2023-01-05,-4.7,-10.3,809,2.4,1531,,,,,,,4.0,180,1555,2.9,180,1556,0.5,466,180,-9.3,43,1434,72.1,3.0,1026.4,1034.9,930,1030.9,2112,1032.6,9.7,6.3,,,,,,,,,3.1,1.6,-2.6,-12.8,,,,,,,,,,,,,,
202,양평,2023-01-06,-2.2,-9.1,746,3.8,1424,,,,,,0.9,3.8,160,1439,2.4,180,2248,0.7,629,180,-6.3,48,1426,75.8,3.9,1018.3,1031.6,1,1016.3,2334,1024.4,9.7,6.9,,,,,,,,,4.5,1.8,-2.0,-12.2,,,,,,,,,,,,,,
202,양평,2023-01-07,0.8,-4.3,2347,4.1,1436,,,,,,2.4,5.6,270,1453,2.6,290,1402,0.9,783,290,-1.4,61,1437,86.6,5.6,1014.8,1025.4,2218,1015.6,120,1020.8,9.7,0.6,,,,,,,,,4.6,2.3,0.0,-7.1,,,,,,,,,,,,,,
202,양평,2023-01-08,-1.3,-5.5,117,3.2,1535,,,,,,,2.2,230,1417,1.4,200,1153,0.5,472,180,-3.9,54,1600,83.3,4.6,1020.8,1029.1,937,1025.1,1,1026.9,9.7,4.6,,,,,,,,,2.8,2.1,-0.2,-7.2,,,,,,,,,,,,,,
202,양평,2023-01-09,2.9,-2.3,2346,8.3,1411,,,,,,,7.0,290,1245,3.5,270,1228,1.2,1027,320,-4.3,23,1434,62.5,4.6,1019.8,1029.8,2354,1023.2,1442,1025.7,9.7,6.9,,,,,,,,,1.9,1.3,0.9,-5.9,,,,,,,,,,,,,,
202,양평,2023-01-10,-0.5,-6.7,737,8.0,1538,,,,,,,2.4,250,1413,1.5,250,1418,0.5,470,250,-5.4,37,1446,72.4,4.1,1024.2,1032.8,904,1028.2,1711,1030.3,9.8,8.2,,,,,,,,,2.0,1.8,0.3,-9.1,,,,,,,,,,,,,,
