stnId,stnNm,tm,avgTa,minTa,minTaHrmt,maxTa,maxTaHrmt,mi10MaxRn,mi10MaxRnHrmt,hr1MaxRn,hr1MaxRnHrmt,sumRnDur,sumRn,maxInsWs,maxInsWsWd,maxInsWsHrmt,maxWs,maxWsWd,maxWsHrmt,avgWs,hr24SumRws,maxWd,avgTd,minRhm,minRhmHrmt,avgRhm,avgPv,avgPa,maxPs,maxPsHrmt,minPs,minPsHrmt,avgPs,ssDur,sumSsHr,hr1MaxIcsrHrmt,hr1MaxIcsr,sumGsr,ddMefs,ddMefsHrmt,ddMes,ddMesHrmt,sumDpthFhsc,avgTca,avgLmac,avgTs,minTg,avgCm5Te,avgCm10Te,avgCm20Te,avgCm30Te,avgM05Te,avgM10Te,avgM15Te,avgM30Te,avgM50Te,sumLrgEv,sumSmlEv,n99Rn,iscs,sumFogDur
295,남해,2023-01-01,4.3,-1.3,20,8.9,1430,,,,,,,8.6,320.0,1514.0,4.5,320.0,1500.0,2.1,1806.0,250.0,-3.7,40,1432,56.3,4.7,1023.6,1030.8,1,1027.0,1533,1029.3,9.9,8.0,,,,,,,,,2.6,0.3,2.6,-8.5,,,,,,,,,,,,,,
295,남해,2023-01-02,1.6,-3.3,2345,6.8,1506,,,,,,,5.0,20.0,1252.0,2.5,20.0,1259.0,1.1,948.0,270.0,-12.0,17,1509,37.5,2.5,1023.6,1031.4,959,1027.1,1549,1029.4,9.9,8.1,,,,,,,,,4.4,0.8,2.3,-10.7,,,,,,,,,,,,,,
295,남해,2023-01-03,0.6,-4.5,340,6.1,1437,,,,,,,7.6,290.0,1546.0,3.9,290.0,1546.0,1.3,1150.0,270.0,-9.2,29,1247,49.4,3.1,1022.8,1030.4,957,1026.7,1450,1028.7,9.9,8.0,,,,,,,,,2.1,0.5,1.3,-11.2,,,,,,,,,,,,,,
295,남해,2023-01-04,1.7,-3.4,252,8.1,1428,,,,,,,9.9,290.0,1444.0,4.7,290.0,1444.0,1.4,1213.0,250.0,-6.7,34,1414,55.1,3.8,1024.2,1031.4,1013,1028.0,1446,1030.0,9.9,8.1,,,,,,,,,1.0,0.0,1.4,-10.5,,,,,,,,,,,,,,
295,남해,2023-01-05,2.6,-2.0,432,7.9,1413,,,,,,,4.5,290.0,1916.0,2.4,290.0,1924.0,0.9,742.0,270.0,-2.3,51,1922,70.3,5.2,1024.3,1032.5,1001,1028.1,1402,1030.1,9.9,6.4,,,,,,,,,3.5,1.5,2.2,-9.0,,,,,,,,,,,,,,
295,남해,2023-01-06,3.8,-0.4,806,9.2,1527,,,,,,2.7,6.4,270.0,2304.0,3.3,320.0,2306.0,0.8,730.0,250.0,-1.4,47,1517,69.8,5.6,1017.1,1028.9,4,1016.7,2358,1022.8,9.9,7.1,,,,,,,,,4.5,2.6,3.3,-7.6,,,,,,,,,,,,,,
295,남해,2023-01-07,5.3,-0.3,2333,8.5,1453,,,,,,0.7,14.3,320.0,311.0,6.5,320.0,1019.0,2.8,2421.0,320.0,-3.9,38,1443,52.6,4.6,1014.0,1023.9,2358,1015.6,129,1019.7,9.9,5.7,,,,,,,,,1.0,0.9,3.5,-7.1,,,,,,,,,,,,,,
295,남해,2023-01-08,2.8,-2.0,611,9.1,1534,,,,,,,2.8,270.0,647.0,1.6,250.0,511.0,0.7,631.0,250.0,-3.8,41,1426,63.0,4.6,1019.3,1027.6,955,1023.4,1620,1025.1,10.0,8.1,,,,,,,,,0.8,0.0,2.4,-8.6,,,,,,,,,,,,,,
295,남해,2023-01-09,6.0,0.4,728,13.3,1444,,,,,,,7.6,270.0,1807.0,4.0,270.0,1821.0,1.1,914.0,270.0,1.5,52,1726,74.4,6.9,1017.6,1025.8,2357,1020.5,1425,1023.3,10.0,2.0,,,,,,,,,2.6,2.0,3.4,-5.4,,,,,,,,,,,,,,
295,남해,2023-01-10,5.0,-0.2,736,11.0,1545,,,,,,,4.6,290.0,203.0,2.1,320.0,201.0,1.1,941.0,250.0,-1.3,41,1251,64.8,5.6,1022.4,1030.8,932,1025.8,1,1028.2,10.0,7.8,,,,,,,,,2.4,0.0,3.2,-7.2,,,,,,,,,,,,,,
295,남해,2023-01-11,5.7,-0.4,731,13.9,1507,,,,,,,5.7,250.0,1320.0,2.7,270.0,1327.0,0.8,728.0,250.0,1.4,44,1459,76.5,6.8,1020.0,1027.7,949,1023.6,1624,1025.7,10.0,8.2,,,,,,,,,0.8,0.0,4.1,-6.4,,,,,,,,,,,,,,
295,남해,2023-01-12,6.7,-0.2,747,12.4,1335,,,,,,8.6,3.3,290.0,2313.0,1.5,20.0,1115.0,0.6,503.0,250.0,3.0,46,1337,79.8,7.8,1017.3,1025.9,938,1019.2,2354,1023.0,10.0,5.5,,,,,,,,,3.3,3.3,5.4,-6.5,,,,,,,,,,,,,,
295,남해,2023-01-13,16.4,9.5,103,19.9,1520,,,,,,89.0,15.0,160.0,700.0,5.6,110.0,637.0,2.2,1898.0,270.0,14.2,71,1522,87.1,16.2,1006.0,1019.4,1,1007.9,1331,1011.4,10.0,2.5,,,,,,,,,8.4,5.3,15.6,9.5,,,,,,,,,,,,,,
295,남해,2023-01-14,11.1,7.8,2358,13.6,14,,,,,,6.9,5.1,360.0,2308.0,2.2,360.0,2244.0,0.7,574.0,70.0,10.7,91,16,97.9,12.9,1006.6,1015.8,2244,1009.3,504,1012.1,10.1,0.0,,,,,,,,,8.3,7.5,11.6,8.2,,,,,,,,,,,,,,
295,남해,2023-01-15,4.4,0.1,2349,7.9,1,,,,,,0.6,7.6,290.0,1551.0,3.9,290.0,2250.0,1.9,1632.0,290.0,1.2,61,2000,80.6,7.0,1010.5,1017.9,2247,1013.6,1338,1016.2,10.1,0.0,,,,,,,,,7.4,6.4,6.7,-2.7,,,,,,,,,,,,,,
295,남해,2023-01-16,0.9,-2.3,749,5.7,1554,,,,,,,7.2,20.0,1150.0,3.4,20.0,1116.0,1.6,1356.0,290.0,-8.6,29,1252,49.9,3.2,1016.4,1025.0,2223,1017.9,1,1022.2,10.1,8.3,,,,,,,,,2.3,0.3,3.4,-6.6,,,,,,,,,,,,,,
295,남해,2023-01-17,0.1,-4.4,444,5.1,1559,,,,,,,4.7,290.0,507.0,2.4,290.0,1858.0,1.1,945.0,270.0,-7.8,34,1613,56.1,3.4,1019.2,1026.7,947,1022.8,1347,1025.1,10.1,8.1,,,,,,,,,1.3,0.6,2.5,-8.5,,,,,,,,,,,,,,
295,남해,2023-01-18,1.6,-2.2,722,6.7,1436,,,,,,,7.0,250.0,1503.0,3.3,270.0,1509.0,1.3,1103.0,250.0,-5.3,39,1425,60.9,4.1,1019.9,1027.7,947,1023.8,1434,1025.7,10.1,7.7,,,,,,,,,2.0,0.3,2.7,-7.3,,,,,,,,,,,,,,
295,남해,2023-01-19,1.6,-3.0,739,7.0,1515,,,,,,,6.0,320.0,1532.0,2.7,270.0,1533.0,1.0,865.0,250.0,-3.9,39,1533,67.8,4.6,1018.8,1027.2,1046,1022.2,1632,1024.6,10.2,8.2,,,,,,,,,0.8,0.4,3.1,-8.0,,,,,,,,,,,,,,
295,남해,2023-01-20,2.6,-2.5,2147,6.7,1235,,,,,,,13.0,320.0,1031.0,6.9,320.0,1040.0,2.6,2276.0,290.0,-6.9,30,1453,51.1,3.8,1020.3,1030.1,2156,1022.6,447,1026.1,10.2,8.0,,,,,,,,,1.5,0.3,2.5,-9.1,,,,,,,,,,,,,,
295,남해,2023-01-21,-0.9,-5.0,630,4.4,1550,,,,,,,4.3,290.0,27.0,2.2,270.0,32.0,1.1,987.0,250.0,-10.4,30,1533,49.6,2.8,1023.5,1031.6,954,1027.8,1603,1029.4,10.2,8.5,,,,,,,,,2.1,0.0,1.7,-9.8,,,,,,,,,,,,,,
295,남해,2023-01-22,1.7,-2.4,329,4.4,1606,,,,,,,4.0,360.0,1606.0,2.0,290.0,751.0,1.1,981.0,250.0,-8.0,42,921,48.9,3.4,1020.2,1029.0,340,1023.1,2303,1026.0,10.2,0.0,,,,,,,,,8.0,6.8,0.9,-8.0,,,,,,,,,,,,,,
