stnId,stnNm,tm,avgTa,minTa,minTaHrmt,maxTa,maxTaHrmt,mi10MaxRn,mi10MaxRnHrmt,hr1MaxRn,hr1MaxRnHrmt,sumRnDur,sumRn,maxInsWs,maxInsWsWd,maxInsWsHrmt,maxWs,maxWsWd,maxWsHrmt,avgWs,hr24SumRws,maxWd,avgTd,minRhm,minRhmHrmt,avgRhm,avgPv,avgPa,maxPs,maxPsHrmt,minPs,minPsHrmt,avgPs,ssDur,sumSsHr,hr1MaxIcsrHrmt,hr1MaxIcsr,sumGsr,ddMefs,ddMefsHrmt,ddMes,ddMesHrmt,sumDpthFhsc,avgTca,avgLmac,avgTs,minTg,avgCm5Te,avgCm10Te,avgCm20Te,avgCm30Te,avgM05Te,avgM10Te,avgM15Te,avgM30Te,avgM50Te,sumLrgEv,sumSmlEv,n99Rn,iscs,sumFogDur
99,파주,2023-01-01,-4.3,-10.7,821,2.5,1256,,,,,,,7.7,320,1350,4.5,320,1353,0.9,816,320,-11.0,30,1703,64.1,2.7,1028.5,1034.8,2236,1030.4,49,1032.5,9.6,8.5,1100,1.8,10.26,,,,,,0.6,0.0,-2.2,-11.1,,,,,,,,,,1.1,1.6,,,
99,파주,2023-01-02,-8.4,-14.6,732,-0.7,1534,,,,,,,4.8,290,1614,2.9,320,1623,0.5,448,160,-15.5,30,1437,60.3,1.8,1029.7,1035.8,959,1031.6,1519,1033.8,9.6,8.6,1200,1.86,11.4,,,,,,1.4,0.3,-3.6,-15.2,,,,,,,,,,0.9,1.3,,,
99,파주,2023-01-03,-9.0,-16.7,743,-0.5,1419,,,,,,,5.4,290,1602,3.1,290,1621,0.4,365,160,-15.5,30,1425,63.3,1.9,1028.2,1034.1,1014,1030.3,1453,1032.2,9.6,8.6,1100,1.94,11.79,,,,,,1.7,0.0,-4.1,-16.8,,,,,,,,,,1.0,1.4,,,
99,파주,2023-01-04,-6.6,-13.7,750,2.2,1446,,,,,,,3.3,270,1329,1.9,320,1338,0.4,357,70,-12.7,29,1536,64.1,2.3,1028.2,1033.7,1024,1030.9,1639,1032.2,9.6,8.6,1200,1.81,10.36,,,,,,0.3,0.0,-3.5,-14.2,,,,,,,,,,0.9,1.3,,,
99,파주,2023-01-05,-5.9,-13.2,636,3.2,1538,,,,,,,3.7,50,1125,1.8,200,1616,0.3,285,70,-12.1,28,1428,65.3,2.4,1028.3,1034.1,939,1030.7,2050,1032.3,9.6,8.3,1200,1.67,9.77,,,,,,1.3,0.0,-3.4,-13.9,,,,,,,,,,0.9,1.2,,,
99,파주,2023-01-06,-2.8,-11.2,801,4.3,1402,,,,,,1.3,6.4,140,1441,3.4,180,1414,0.5,446,90,-6.3,52,1328,78.6,4.0,1019.1,1031.2,59,1015.4,2356,1023.0,9.7,4.6,1200,1.32,7.09,,,,,,5.3,4.6,-2.4,-12.2,,,,,,,,,,0.7,1.0,,,
99,파주,2023-01-07,-0.5,-6.0,2340,2.9,1524,,,,,,0.0,6.2,270,717,3.4,290,1205,0.8,698,290,-2.4,70,1557,87.1,5.2,1017.0,1025.2,2140,1015.0,104,1020.9,9.7,1.6,1200,1.3,5.94,,,,,,3.6,3.6,-0.4,-6.6,,,,,,,,,,0.5,0.8,,,
99,파주,2023-01-08,-2.2,-9.9,736,4.0,1500,,,,,,,3.0,50,1754,1.9,50,1757,0.4,308,50,-5.4,55,1511,79.9,4.2,1022.2,1028.1,937,1024.7,1506,1026.2,9.7,6.9,1200,1.92,8.8,,,,,,2.8,1.5,-1.2,-9.4,,,,,,,,,,0.8,1.1,,,
99,파주,2023-01-09,0.5,-5.6,2234,5.5,1207,,,,,,,6.6,320,1315,3.6,320,1405,1.2,1012,320,-5.0,41,1535,67.9,4.3,1022.4,1030.3,2332,1024.0,429,1026.3,9.7,8.3,1200,1.74,9.95,,,,,,0.6,0.6,0.2,-6.5,,,,,,,,,,1.1,1.6,,,
99,파주,2023-01-10,-2.6,-8.3,717,6.3,1505,,,,,,,3.6,50,1038,2.1,70,344,0.6,489,340,-7.3,42,1525,72.0,3.6,1026.2,1032.5,1032,1028.2,1709,1030.2,9.7,8.6,1200,1.87,11.33,,,,,,0.9,0.8,-0.6,-9.0,,,,,,,,,,1.1,1.5,,,
99,파주,2023-01-11,-2.3,-8.9,730,6.5,1432,,,,,,,3.9,250,1523,2.4,230,1531,0.4,314,70,-7.1,25,1522,73.4,3.6,1023.6,1029.9,906,1025.2,2018,1027.5,9.7,8.4,1100,1.92,10.62,,,,,,2.3,0.6,-0.4,-9.2,,,,,,,,,,1.1,1.6,,,
99,파주,2023-01-12,2.0,-5.4,812,11.6,1545,,,,,,,5.3,70,2238,2.9,50,2347,0.5,413,70,-6.0,26,1433,58.8,3.9,1019.5,1026.6,247,1018.9,2358,1023.3,9.8,8.8,1200,1.75,10.12,,,,,,3.0,1.3,0.1,-7.0,,,,,,,,,,1.2,1.7,,,
99,파주,2023-01-13,4.7,0.8,212,7.0,1454,,,,,,31.3,8.8,50,535,4.9,70,535,1.4,1214,50,4.5,51,1,99.1,8.5,1008.5,1018.9,1,1009.3,1327,1012.3,9.8,0.0,1400,0.24,1.43,,,,,,8.1,8.0,0.7,0.5,,,,,,,,,,0.2,0.3,,,
99,파주,2023-01-14,3.8,0.6,2220,5.8,4,,,,,,2.8,6.5,50,1314,3.8,70,1314,1.5,1280,20,3.4,86,1812,97.9,7.9,1011.6,1018.8,2052,1012.6,442,1015.4,9.8,0.0,1300,0.44,1.74,,,,,,7.9,7.6,0.9,0.0,,,,,,,,,,0.3,0.4,,,
99,파주,2023-01-15,-1.7,-4.2,2220,0.8,1,,,,,,3.4,4.3,20,311,2.4,20,52,0.8,653,20,-2.2,90,2339,96.6,5.3,1015.8,1023.1,2358,1017.6,1410,1019.8,9.8,0.0,1000,0.19,0.84,,,,,,9.0,8.9,-0.4,-2.5,,,,,,,,,,0.2,0.3,,,
99,파주,2023-01-16,-6.7,-10.9,2351,-2.9,1503,,,,,,,4.2,320,631,2.0,340,433,0.6,506,320,-10.8,48,1627,74.1,2.7,1023.1,1029.1,2134,1023.1,1,1027.1,9.9,8.9,1200,1.37,7.62,,,,,,1.4,0.3,-0.4,-10.4,,,,,,,,,,0.5,0.8,,,
99,파주,2023-01-17,-7.4,-11.4,325,-3.8,1435,,,,,,0.0,3.4,70,2256,1.8,70,609,0.2,204,50,-9.4,61,1343,85.9,3.0,1024.4,1030.2,352,1027.1,1608,1028.4,9.9,0.0,1200,0.4,2.53,,,,,,8.3,6.4,-0.6,-10.5,,,,,,,,,,0.3,0.4,,,
99,파주,2023-01-18,-5.4,-10.7,745,0.9,1510,,,,,,,5.0,250,1516,2.6,250,1520,0.5,432,50,-9.6,39,1513,75.1,2.9,1023.9,1029.7,906,1026.5,1415,1027.9,9.9,8.8,1200,2.78,14.12,,,,,,1.9,1.1,-0.9,-10.5,,,,,,,,,,1.2,1.7,,,
