stnId,stnNm,tm,avgTa,minTa,minTaHrmt,maxTa,maxTaHrmt,mi10MaxRn,mi10MaxRnHrmt,hr1MaxRn,hr1MaxRnHrmt,sumRnDur,sumRn,maxInsWs,maxInsWsWd,maxInsWsHrmt,maxWs,maxWsWd,maxWsHrmt,avgWs,hr24SumRws,maxWd,avgTd,minRhm,minRhmHrmt,avgRhm,avgPv,avgPa,maxPs,maxPsHrmt,minPs,minPsHrmt,avgPs,ssDur,sumSsHr,hr1MaxIcsrHrmt,hr1MaxIcsr,sumGsr,ddMefs,ddMefsHrmt,ddMes,ddMesHrmt,sumDpthFhsc,avgTca,avgLmac,avgTs,minTg,avgCm5Te,avgCm10Te,avgCm20Te,avgCm30Te,avgM05Te,avgM10Te,avgM15Te,avgM30Te,avgM50Te,sumLrgEv,sumSmlEv,n99Rn,iscs,sumFogDur
189,서귀포,2023-01-01,8.2,3.6,450,12.7,1409,,,,,,,5.6,140,1300,2.8,20,710,1.3,1090,360,1.0,46,1404,61.0,6.6,1023.3,1031.6,27,1028.0,1432,1029.7,10.0,7.7,,,,,,,,,4.3,1.4,6.5,-1.1,,,,,,,,,,,,,{연무}1654-{연무}{강도0}1800-{연무}{강도0}2100-{연무}{강도0}2400-,
189,서귀포,2023-01-02,7.5,4.6,2215,11.6,1323,,,,,,,5.7,180,1226,3.8,200,1242,1.2,1043,360,1.9,52,1624,68.1,7.0,1022.9,1030.8,945,1027.6,1525,1029.4,10.0,8.0,,,,,,,,,5.6,3.9,8.9,1.6,,,,,,,,,,,,,-{연무}-0210.,
189,서귀포,2023-01-03,6.1,3.4,2352,10.1,1343,,,,,,,5.5,140,1333,2.4,200,1110,1.0,882,360,-0.4,41,1522,64.3,6.0,1022.2,1030.1,1002,1027.1,1536,1028.7,10.0,7.5,,,,,,,,,2.5,2.0,7.9,-1.3,,,,,,,,,,,,,,
189,서귀포,2023-01-04,6.9,3.1,800,11.2,1407,,,,,,,5.2,180,1134,2.7,20,558,1.5,1253,180,0.3,43,1712,64.0,6.3,1023.7,1031.6,943,1028.6,28,1030.2,10.0,9.2,,,,,,,,,0.1,0.1,6.6,-1.2,,,,,,,,,,,,,,
189,서귀포,2023-01-05,7.9,4.1,531,13.1,1342,,,,,,,7.7,250,1350,3.7,230,1356,1.4,1185,360,0.9,44,1502,62.4,6.5,1023.8,1032.3,1013,1028.7,1515,1030.3,10.0,8.8,,,,,,,,,1.1,1.0,7.1,0.9,,,,,,,,,,,,,{연무}0642-{연무}{강도0}0900-0938.,
189,서귀포,2023-01-06,9.1,5.2,201,12.1,1328,,,,,3.78,0.0,6.4,270,2124,2.4,270,2348,1.3,1130,360,3.4,52,1127,68.1,7.9,1017.0,1029.2,1,1018.9,2400,1023.4,10.1,1.2,,,,,,,,,7.8,5.1,7.2,1.9,,,,,,,,,,,,0.0,{비}1222-1320. {비}1822-1850. {비}1949-2008. {비}2105-2133. {비}2226-{비}{강도0}2400- {박무}2256-{박무}{강도0}2400-,
189,서귀포,2023-01-07,8.4,6.4,751,12.4,1613,,,,,0.7,0.0,12.0,270,1123,4.9,270,1301,2.3,1944,250,-1.2,34,1524,51.4,5.6,1014.9,1024.6,2330,1018.5,23,1021.2,10.1,9.1,,,,,,,,,0.8,0.8,7.2,1.9,,,,,,,,,,,,,{연무}0015-0146. -{박무}-0020. -{비}-0042.,
189,서귀포,2023-01-08,8.9,4.1,437,13.7,1354,,,,,,,4.7,230,1614,2.5,230,1346,1.3,1131,360,2.4,45,1158,64.5,7.3,1019.0,1026.9,1012,1024.2,1454,1025.4,10.1,8.9,,,,,,,,,0.0,0.0,7.6,0.7,,,,,,,,,,,,,,
189,서귀포,2023-01-09,11.8,8.5,2350,16.9,1326,,,,,,,8.5,230,1555,4.1,230,1310,1.6,1342,340,6.7,54,1439,71.5,9.8,1017.3,1025.5,1,1020.9,1557,1023.6,10.1,6.2,,,,,,,,,1.8,1.8,9.3,4.1,,,,,,,,,,,,,{연무}1558-1612. {연무}1806-{연무}{강도0}2100-2145. {박무}2140-{박무}{강도0}2400-,
189,서귀포,2023-01-10,10.2,5.7,626,14.1,1419,,,,,,,7.2,70,1059,4.1,50,1029,1.8,1584,20,3.5,40,720,64.0,7.9,1020.4,1028.8,1019,1024.3,29,1026.8,10.1,9.2,,,,,,,,,2.5,2.0,8.8,0.6,,,,,,,,,,,,,-{박무}-0025.,
