stnId,stnNm,tm,avgTa,minTa,minTaHrmt,maxTa,maxTaHrmt,mi10MaxRn,mi10MaxRnHrmt,hr1MaxRn,hr1MaxRnHrmt,sumRnDur,sumRn,maxInsWs,maxInsWsWd,maxInsWsHrmt,maxWs,maxWsWd,maxWsHrmt,avgWs,hr24SumRws,maxWd,avgTd,minRhm,minRhmHrmt,avgRhm,avgPv,avgPa,maxPs,maxPsHrmt,minPs,minPsHrmt,avgPs,ssDur,sumSsHr,hr1MaxIcsrHrmt,hr1MaxIcsr,sumGsr,ddMefs,ddMefsHrmt,ddMes,ddMesHrmt,sumDpthFhsc,avgTca,avgLmac,avgTs,minTg,avgCm5Te,avgCm10Te,avgCm20Te,avgCm30Te,avgM05Te,avgM10Te,avgM15Te,avgM30Te,avgM50Te,sumLrgEv,sumSmlEv,n99Rn,iscs,sumFogDur
235,보령,2023-01-01,1.0,-2.2,2256,6.0,1252,,,,,,,7.6,360,1534,4.9,360,1540,1.2,1004.0,20.0,-6.7,30,1534,58.5,3.7,1029.5,1032.9,2247,1029.1,439,1030.8,9.7,6.1,,,,,,,,,2.9,2.1,1.1,-7.1,,,,,,,,,,,,,,
235,보령,2023-01-02,-2.3,-6.3,745,2.1,1415,,,,,,,6.2,360,36,3.5,20,201,1.2,1020.0,20.0,-10.4,33,1318,54.6,2.8,1031.0,1033.9,955,1030.6,1552,1032.3,9.8,8.3,,,,,,,,,,,-0.3,-9.4,,,,,,,,,,,,,,
235,보령,2023-01-03,-2.4,-6.1,445,3.3,1307,,,,,,,4.6,20,1538,2.0,360,1051,0.8,701.0,50.0,-9.0,46,1139,61.4,3.1,1029.3,1031.8,302,1029.0,1445,1030.6,9.8,8.5,,,,,,,,,4.0,0.0,-0.5,-9.5,,,,,,,,,,,,,,
235,보령,2023-01-04,0.0,-5.1,133,5.5,1330,,,,,,,3.8,360,1416,1.8,360,1417,0.7,600.0,20.0,-5.9,51,1331,64.5,4.0,1028.9,1031.2,1007,1029.0,511,1030.2,9.8,8.4,,,,,,,,,2.5,2.5,0.6,-7.5,,,,,,,,,,,,,,
235,보령,2023-01-05,1.4,-2.9,138,7.2,1308,,,,,,,4.3,50,1934,2.5,50,537,1.1,977.0,50.0,-4.4,55,1050,65.5,4.5,1028.7,1031.5,25,1028.6,1352,1029.9,9.8,6.5,,,,,,,,,6.3,4.1,1.5,-6.0,,,,,,,,,,,,,,
235,보령,2023-01-06,3.4,-1.4,728,8.1,1434,,,,,,1.3,10.0,200,2220,7.3,200,2216,1.9,1683.0,20.0,-1.1,59,1321,72.3,5.7,1020.3,1029.1,3,1014.4,2150,1021.6,9.8,3.6,,,,,,,,,6.5,4.5,2.4,-4.5,,,,,,,,,,,,,,
235,보령,2023-01-07,3.6,-1.5,2359,7.5,1244,,,,,,0.0,8.0,290,55,2.3,340,1558,1.2,1002.0,340.0,-2.6,46,1555,64.3,5.1,1019.0,1024.1,2300,1014.7,219,1020.3,9.8,8.1,,,,,,,,,2.9,1.3,3.6,-5.8,,,,,,,,,,,,,,
235,보령,2023-01-08,2.3,-2.8,814,7.6,1356,,,,,,,5.4,230,1457,3.8,230,1457,1.0,868.0,20.0,-2.3,47,1318,71.9,5.2,1022.7,1026.0,725,1022.7,2356,1024.0,9.8,7.6,,,,,,,,,0.5,0.5,1.6,-6.0,,,,,,,,,,,,,,
235,보령,2023-01-09,5.1,-1.1,2351,9.5,1248,,,,,,,7.4,340,1311,4.1,200,505,1.8,1560.0,230.0,-1.1,48,1605,64.4,5.8,1023.0,1028.3,2350,1021.1,459,1024.2,9.8,5.8,,,,,,,,,4.0,3.8,4.4,-6.8,,,,,,,,,,,,,,
235,보령,2023-01-10,0.1,-5.0,739,6.0,1443,,,,,,,5.2,230,1316,3.4,200,1320,0.5,402.0,50.0,-5.1,45,1105,69.5,4.2,1026.9,1030.0,1031,1026.8,2229,1028.2,9.9,7.9,,,,,,,,,2.3,2.3,1.0,-8.6,,,,,,,,,,,,,,
