stnId,stnNm,tm,avgTa,minTa,minTaHrmt,maxTa,maxTaHrmt,mi10MaxRn,mi10MaxRnHrmt,hr1MaxRn,hr1MaxRnHrmt,sumRnDur,sumRn,maxInsWs,maxInsWsWd,maxInsWsHrmt,maxWs,maxWsWd,maxWsHrmt,avgWs,hr24SumRws,maxWd,avgTd,minRhm,minRhmHrmt,avgRhm,avgPv,avgPa,maxPs,maxPsHrmt,minPs,minPsHrmt,avgPs,ssDur,sumSsHr,hr1MaxIcsrHrmt,hr1MaxIcsr,sumGsr,ddMefs,ddMefsHrmt,ddMes,ddMesHrmt,sumDpthFhsc,avgTca,avgLmac,avgTs,minTg,avgCm5Te,avgCm10Te,avgCm20Te,avgCm30Te,avgM05Te,avgM10Te,avgM15Te,avgM30Te,avgM50Te,sumLrgEv,sumSmlEv,n99Rn,iscs,sumFogDur
260,장흥,2023-01-01,1.0,-6.7,731,8.4,1319,,,,,,,8.6,360,1458,4.8,340,1451,1.8,1534,340,-4.9,43,1317,68.5,4.3,1025.0,1032.1,2232,1028.5,1446,1030.6,9.9,7.8,,,,,,,,,2.5,2.5,-1.9,-11.4,,,,,,,,,,,,,,
260,장흥,2023-01-02,1.0,-1.3,2324,4.2,1503,,,,,,,10.9,340,1422,6.0,340,1404,3.5,3061,340,-9.0,30,1356,48.3,3.1,1025.7,1033.3,918,1028.7,1531,1031.3,9.9,7.5,,,,,,,,,4.6,3.9,-1.2,-8.2,,,,,,,,,,,,,,
260,장흥,2023-01-03,1.1,-1.9,314,6.3,1408,,,,,,,9.0,20,1110,5.6,340,1425,2.7,2300,340,-6.2,41,1415,58.9,3.9,1024.5,1031.5,340,1027.8,1601,1030.1,9.9,8.2,,,,,,,,,2.0,0.9,-2.0,-10.7,,,,,,,,,,,,,,
260,장흥,2023-01-04,0.0,-7.4,750,6.9,1253,,,,,,,10.5,340,1324,6.2,360,1326,1.6,1390,340,-6.2,38,205,65.6,3.9,1025.4,1032.3,1035,1029.6,1347,1031.0,9.9,8.2,,,,,,,,,1.0,0.5,-2.2,-12.7,,,,,,,,,,,,,,
260,장흥,2023-01-05,1.1,-5.2,233,9.7,1458,,,,,,0.0,5.1,270,1531,3.3,270,1525,0.6,510,250,-2.2,41,1526,81.4,5.2,1024.9,1032.5,37,1028.4,1402,1030.5,9.9,3.3,,,,,,,,,6.1,5.9,0.3,-10.8,,,,,,,,,,,,,,
260,장흥,2023-01-06,3.5,-4.9,445,10.4,1347,,,,,,2.2,8.0,360,2129,3.2,340,2136,0.7,637,250,-0.6,41,1432,77.8,6.0,1017.4,1029.8,1,1017.4,2331,1023.0,9.9,6.8,,,,,,,,,4.3,3.5,0.6,-10.1,,,,,,,,,,,,,,
260,장흥,2023-01-07,4.2,-3.1,2318,8.6,1239,,,,,,0.0,12.5,340,1254,7.5,360,1147,3.5,2983,340,-3.3,42,1505,59.6,4.8,1015.5,1025.2,2335,1017.4,1,1021.0,10.0,6.9,,,,,,,,,1.8,1.8,1.2,-9.7,,,,,,,,,,,,,,
260,장흥,2023-01-08,1.0,-6.2,723,11.8,1454,,,,,,,3.3,230,1544,2.3,140,1711,0.6,506,230,-3.5,29,1545,77.0,4.7,1019.8,1027.4,937,1023.4,1554,1025.4,10.0,8.5,,,,,,,,,0.0,0.0,-0.8,-11.4,,,,,,,,,,,,,,
260,장흥,2023-01-09,3.4,-3.8,430,12.5,1316,,,,,,,6.4,340,1708,3.8,340,1712,1.2,1061,340,-0.8,56,2059,75.9,5.9,1018.8,1027.3,2258,1021.8,1355,1024.4,10.0,2.9,,,,,,,,,3.3,3.0,0.7,-8.7,,,,,,,,,,,,,,
260,장흥,2023-01-10,2.2,-7.0,741,12.1,1523,,,,,,,6.6,160,1216,4.5,160,1217,1.1,970,160,-3.3,30,1437,71.4,4.9,1022.5,1030.4,916,1026.8,1538,1028.1,10.0,8.5,,,,,,,,,1.9,1.4,-0.7,-13.2,,,,,,,,,,,,,,
260,장흥,2023-01-11,3.6,-4.5,655,14.7,1401,,,,,,,4.9,290,1340,2.9,270,1521,0.5,447,270,-0.7,35,1241,78.6,5.9,1020.4,1027.8,1,1023.6,1613,1025.9,10.0,8.7,,,,,,,,,0.5,0.0,0.7,-9.8,,,,,,,,,,,,,,
260,장흥,2023-01-12,8.0,-4.1,735,15.0,1502,,,,,,4.2,7.7,160,2351,4.5,160,2357,1.2,1052,160,5.4,54,1211,86.3,9.7,1016.5,1025.2,1,1017.1,2337,1021.9,10.0,4.7,,,,,,,,,4.0,2.4,3.8,-3.9,,,,,,,,,,,,,,
260,장흥,2023-01-13,15.1,12.1,2325,17.3,1238,,,,,,55.8,9.7,140,146,5.5,140,515,2.1,1790,160,14.3,83,1724,95.8,16.4,1006.5,1017.7,12,1009.4,1512,1011.7,10.0,0.2,,,,,,,,,7.8,7.6,11.6,9.8,,,,,,,,,,,,,,
260,장흥,2023-01-14,8.7,5.6,2220,12.4,1,,,,,,,5.9,360,1247,3.2,340,256,2.0,1731,340,7.6,83,1153,93.4,10.5,1007.7,1016.6,2356,1010.1,417,1013.1,10.1,0.0,,,,,,,,,7.4,6.8,8.7,6.0,,,,,,,,,,,,,,
260,장흥,2023-01-15,2.3,0.3,2307,5.8,102,,,,,,0.0,10.4,340,2243,6.0,360,2013,3.6,3098,340,-1.8,59,2208,75.3,5.6,1013.0,1020.7,2236,1016.2,14,1018.5,10.1,0.0,,,,,,,,,7.6,7.5,3.2,-0.1,,,,,,,,,,,,,,
260,장흥,2023-01-16,-0.5,-3.2,2347,2.9,1342,,,,,,,10.8,20,602,6.4,360,605,3.8,3267,340,-7.8,44,1450,58.0,3.4,1018.7,1026.5,2210,1020.3,15,1024.4,10.1,8.6,,,,,,,,,4.0,3.0,0.7,-3.3,,,,,,,,,,,,,,
260,장흥,2023-01-17,-0.5,-4.8,321,4.6,1514,,,,,,,9.5,340,1426,6.0,360,1433,2.1,1810,340,-7.8,34,1351,59.9,3.4,1020.7,1028.3,245,1024.1,1521,1026.3,10.1,8.2,,,,,,,,,0.4,0.1,0.2,-9.7,,,,,,,,,,,,,,
260,장흥,2023-01-18,-0.8,-5.9,740,6.4,1303,,,,,,,7.9,270,1338,3.9,270,1338,0.8,701,340,-4.4,36,1316,79.3,4.4,1020.8,1028.2,921,1024.7,1459,1026.4,10.2,6.1,,,,,,,,,2.1,1.3,-0.4,-10.7,,,,,,,,,,,,,,
260,장흥,2023-01-19,-0.2,-6.4,419,7.3,1522,,,,,,,7.3,360,1317,3.6,360,1326,0.8,655,270,-4.6,40,1550,76.4,4.4,1019.4,1027.5,1014,1022.7,1532,1025.0,10.2,8.4,,,,,,,,,4.1,3.8,0.2,-10.6,,,,,,,,,,,,,,
260,장흥,2023-01-20,0.0,-4.6,320,5.3,1210,,,,,,0.0,14.2,340,1313,7.1,340,1559,2.8,2381,340,-7.0,39,1159,62.5,3.7,1022.0,1031.4,2151,1024.0,452,1027.6,10.2,7.6,,,,,,,,,3.9,3.1,-1.1,-8.9,,,,,,,,,,,,,,
260,장흥,2023-01-21,-1.2,-6.2,743,4.8,1323,,,,,,,7.3,360,1217,4.1,20,1212,1.4,1249,340,-9.1,33,1649,56.8,3.1,1023.8,1031.7,950,1027.2,2354,1029.4,10.2,9.2,,,,,,,,,3.0,1.3,-0.9,-10.5,,,,,,,,,,,,,,
260,장흥,2023-01-22,1.5,-7.0,335,5.6,1535,,,,,,,4.7,90,2043,2.5,90,2043,0.6,522,50,-5.5,42,1343,61.5,4.1,1019.2,1028.8,349,1022.3,1703,1024.8,10.2,0.1,,,,,,,,,9.0,6.1,-1.3,-11.1,,,,,,,,,,,,,,
260,장흥,2023-01-23,2.7,-4.7,650,10.2,1348,,,,,,,12.3,340,1837,6.5,340,1841,2.3,2025,340,-3.6,33,1402,65.9,4.7,1016.8,1024.7,926,1018.3,1429,1022.3,10.3,6.7,,,,,,,,,3.3,1.0,1.1,-8.8,,,,,,,,,,,,,,
260,장흥,2023-01-24,-7.3,-9.7,1839,0.7,1,,,,,,0.9,17.1,340,140,9.2,360,148,4.5,3930,340,-11.5,46,232,72.4,2.6,1022.0,1031.0,2114,1023.7,38,1027.7,10.3,0.5,,,,,,,,,7.0,6.1,-2.3,-7.8,,,,,,,,,,,,,,
260,장흥,2023-01-25,-7.9,-12.9,802,-1.8,1514,,,,,,,10.9,360,58,5.1,20,102,2.1,1820,360,-16.3,21,1223,54.5,1.8,1024.5,1033.8,934,1026.5,2211,1030.3,10.3,9.4,,,,,,,,,2.4,0.3,-0.9,-8.5,,,,,,,,,,,,,,
