stnId,stnNm,tm,avgTa,minTa,minTaHrmt,maxTa,maxTaHrmt,mi10MaxRn,mi10MaxRnHrmt,hr1MaxRn,hr1MaxRnHrmt,sumRnDur,sumRn,maxInsWs,maxInsWsWd,maxInsWsHrmt,maxWs,maxWsWd,maxWsHrmt,avgWs,hr24SumRws,maxWd,avgTd,minRhm,minRhmHrmt,avgRhm,avgPv,avgPa,maxPs,maxPsHrmt,minPs,minPsHrmt,avgPs,ssDur,sumSsHr,hr1MaxIcsrHrmt,hr1MaxIcsr,sumGsr,ddMefs,ddMefsHrmt,ddMes,ddMesHrmt,sumDpthFhsc,avgTca,avgLmac,avgTs,minTg,avgCm5Te,avgCm10Te,avgCm20Te,avgCm30Te,avgM05Te,avgM10Te,avgM15Te,avgM30Te,avgM50Te,sumLrgEv,sumSmlEv,n99Rn,iscs,sumFogDur
221,제천,2023-01-01,-2.4,-9.4,124,3.6,1243,,,,,,,9.7,320,1524,6.1,290,1313,1.4,1213,270,-10.1,27,1303,61.0,2.9,996.2,1031.8,2323,1027.9,1454,1029.9,9.7,8.4,,,,,,,,,1.3,0.3,-0.3,-9.4,,,,,,,,,,,,,,
221,제천,2023-01-02,-7.7,-14.3,713,-1.3,1449,,,,,,,5.8,230,1459,3.6,230,1358,1.3,1162,230,-14.8,34,1438,59.5,2.0,997.4,1033.7,725,1028.6,1521,1031.7,9.7,9.0,,,,,,,,,0.0,0.0,-0.5,-14.3,,,,,,,,,,,,,,
221,제천,2023-01-03,-9.6,-16.9,704,-1.0,1538,,,,,,,6.4,250,1518,3.8,230,1456,0.9,771,250,-15.0,29,1553,68.5,1.9,996.3,1033.6,737,1027.4,1529,1030.9,9.7,9.1,,,,,,,,,0.0,0.0,-0.9,-16.9,,,,,,,,,,,,,,
221,제천,2023-01-04,-8.0,-14.9,523,1.8,1427,,,,,,,5.7,270,1610,3.5,290,1327,0.8,692,20,-13.7,25,1346,67.9,2.1,996.9,1033.1,749,1028.8,1414,1031.3,9.7,9.0,,,,,,,,,0.8,0.3,-1.0,-14.9,,,,,,,,,,,,,,
221,제천,2023-01-05,-7.1,-14.6,736,2.6,1452,,,,,,,6.0,250,1603,3.9,250,1608,0.7,587,250,-10.3,42,1337,79.6,2.9,997.4,1034.3,709,1028.5,1455,1031.7,9.7,8.3,,,,,,,,,2.1,0.0,-1.0,-14.6,,,,,,,,,,,,,,
221,제천,2023-01-06,-4.8,-12.6,759,3.5,1518,,,,,,0.2,5.1,270,1603,3.0,270,1607,0.7,580,50,-7.9,44,1522,80.8,3.5,989.9,1031.2,12,1015.8,2359,1023.6,9.7,8.4,,,,,,,,,3.3,0.8,-0.8,-12.6,,,,,,,,,,,,,,
221,제천,2023-01-07,-1.0,-5.7,2400,1.9,1424,,,,,,3.7,5.9,270,1303,3.3,250,1309,1.1,954,250,-2.6,64,1620,89.8,5.1,986.2,1024.5,2335,1014.9,440,1019.3,9.7,0.0,,,,,,,,,3.9,0.9,-0.1,-5.7,,,,,,,,,,,,,,
221,제천,2023-01-08,-3.6,-11.7,557,3.0,1531,,,,,,,3.2,250,1526,2.1,250,1535,0.3,301,20,-5.9,49,1626,85.8,4.1,992.2,1028.1,830,1023.9,1625,1025.9,9.8,5.3,,,,,,,,,1.1,0.0,-0.2,-11.7,,,,,,,,,,,,,,
221,제천,2023-01-09,0.5,-6.4,2359,7.4,1500,,,,,,0.0,6.3,230,1410,3.5,250,1417,0.8,663,250,-3.1,41,1654,78.9,4.9,991.1,1029.0,2316,1020.6,1402,1024.1,9.8,5.7,,,,,,,,,2.0,1.1,0.1,-6.4,,,,,,,,,,,,,,
221,제천,2023-01-10,-2.6,-9.6,740,7.4,1549,,,,,,,3.3,140,1048,2.0,140,1054,0.6,484,160,-6.1,38,1604,79.9,3.9,995.7,1032.1,854,1026.2,1617,1029.3,9.8,9.1,,,,,,,,,1.5,0.0,-0.1,-9.6,,,,,,,,,,,,,,
221,제천,2023-01-11,-2.4,-8.8,731,7.3,1500,,,,,,,5.3,250,1531,3.0,250,1515,0.5,430,230,-6.2,38,1441,78.5,3.9,993.4,1029.4,818,1024.1,1458,1026.9,9.8,9.0,,,,,,,,,0.0,0.0,-0.1,-8.8,,,,,,,,,,,,,,
221,제천,2023-01-12,-0.3,-8.0,746,11.2,1523,,,,,,0.0,2.5,110,1058,1.6,110,1114,0.4,353,20,-6.3,16,1604,70.9,3.9,991.0,1028.0,744,1020.5,1554,1024.2,9.8,9.1,,,,,,,,,2.3,0.4,-0.1,-8.0,,,,,,,,,,,,,,
221,제천,2023-01-13,3.8,0.6,1,5.8,1717,,,,,,19.8,3.5,20,659,2.1,50,702,0.3,292,20,3.6,80,25,99.5,8.0,980.1,1021.0,1,1008.7,1411,1012.4,9.8,0.0,,,,,,,,,8.1,4.4,0.2,0.6,,,,,,,,,,,,,,
221,제천,2023-01-14,5.0,2.1,2325,8.0,927,,,,,,0.4,7.7,50,845,4.5,70,1342,2.1,1794,50,2.5,69,1716,84.9,7.4,981.9,1017.8,2234,1011.0,11,1014.1,9.9,0.0,,,,,,,,,6.5,6.4,2.2,1.8,,,,,,,,,,,,,,
221,제천,2023-01-15,-0.3,-3.4,2358,2.5,11,,,,,,5.6,7.1,250,1559,4.2,250,1550,1.6,1397,250,-1.2,79,2050,93.6,5.7,984.5,1020.2,2331,1015.4,1437,1017.5,9.9,0.0,,,,,,,,,9.8,6.0,0.4,-3.4,,,,,,,,,,,,,,
221,제천,2023-01-16,-5.4,-10.0,2359,-3.4,1,,,,,,,5.4,230,1000,3.6,250,1030,1.9,1649,250,-7.9,66,1148,82.6,3.4,990.9,1027.9,2130,1020.2,1,1024.8,9.9,0.7,,,,,,,,,6.9,5.3,-0.2,-10.0,,,,,,,,,,,,,,
221,제천,2023-01-17,-5.3,-10.2,53,-1.1,1524,,,,,,,6.4,320,1605,2.6,270,1637,0.6,496,250,-8.4,53,1409,80.0,3.3,993.1,1029.1,905,1024.4,1400,1027.0,9.9,4.0,,,,,,,,,8.6,3.0,-1.1,-10.2,,,,,,,,,,,,,,
