stnId,stnNm,tm,avgTa,minTa,minTaHrmt,maxTa,maxTaHrmt,mi10MaxRn,mi10MaxRnHrmt,hr1MaxRn,hr1MaxRnHrmt,sumRnDur,sumRn,maxInsWs,maxInsWsWd,maxInsWsHrmt,maxWs,maxWsWd,maxWsHrmt,avgWs,hr24SumRws,maxWd,avgTd,minRhm,minRhmHrmt,avgRhm,avgPv,avgPa,maxPs,maxPsHrmt,minPs,minPsHrmt,avgPs,ssDur,sumSsHr,hr1MaxIcsrHrmt,hr1MaxIcsr,sumGsr,ddMefs,ddMefsHrmt,ddMes,ddMesHrmt,sumDpthFhsc,avgTca,avgLmac,avgTs,minTg,avgCm5Te,avgCm10Te,avgCm20Te,avgCm30Te,avgM05Te,avgM10Te,avgM15Te,avgM30Te,avgM50Te,sumLrgEv,sumSmlEv,n99Rn,iscs,sumFogDur
285,합천,2023-01-01,-0.4,-7.6,709,9.3,1439,,,,,,,5.2,320.0,1523.0,2.1,320.0,1517.0,0.4,353.0,200.0,-7.3,29,1501,64.4,3.6,1025.7,1031.2,954,1026.4,1528,1029.2,9.8,7.7,,,,,,,,,2.4,0.4,0.0,-10.4,,,,,,,,,,,,,,
285,합천,2023-01-02,-1.6,-6.5,2355,6.2,1555,,,,,,,3.4,20.0,1648.0,1.6,70.0,1648.0,0.3,291.0,50.0,-14.2,8,1551,43.5,2.2,1026.3,1032.1,1003,1026.7,1535,1029.7,9.8,5.6,,,,,,,,,4.1,1.6,0.2,-11.0,,,,,,,,,,,,,,
285,합천,2023-01-03,-2.3,-9.3,801,6.5,1453,,,,,,,5.7,340.0,1502.0,2.1,320.0,1530.0,0.5,437.0,70.0,-11.6,19,1517,54.9,2.6,1025.2,1030.8,900,1026.0,1555,1028.7,9.8,7.8,,,,,,,,,2.4,0.0,-1.2,-12.8,,,,,,,,,,,,,,
285,합천,2023-01-04,-1.3,-8.5,708,8.7,1334,,,,,,,5.3,250.0,1335.0,2.6,340.0,1506.0,0.4,380.0,290.0,-9.0,25,1431,61.1,3.1,1026.3,1031.3,825,1027.2,1523,1029.7,9.8,7.8,,,,,,,,,0.1,0.0,-0.7,-11.6,,,,,,,,,,,,,,
285,합천,2023-01-05,-1.2,-6.9,631,7.5,1454,,,,,,,3.6,50.0,1419.0,2.2,70.0,1422.0,0.4,316.0,70.0,-6.2,39,1341,71.0,3.9,1026.7,1032.6,926,1027.6,1417,1030.1,9.9,5.3,,,,,,,,,4.3,0.1,-0.2,-10.0,,,,,,,,,,,,,,
285,합천,2023-01-06,0.5,-6.0,726,9.7,1530,,,,,,,2.6,160.0,2331.0,1.1,180.0,2333.0,0.2,215.0,230.0,-5.8,27,1531,66.8,4.0,1019.2,1029.3,1,1016.1,2400,1022.6,9.9,6.9,,,,,,,,,3.1,0.5,0.9,-9.2,,,,,,,,,,,,,,
285,합천,2023-01-07,3.1,-3.3,2400,8.7,1423,,,,,,0.2,8.4,290.0,1241.0,3.5,250.0,1220.0,1.1,975.0,250.0,-4.6,33,1306,60.3,4.4,1015.4,1023.9,2358,1014.9,353,1018.8,9.9,5.5,,,,,,,,,1.9,0.4,2.3,-7.9,,,,,,,,,,,,,,
285,합천,2023-01-08,0.5,-6.6,722,11.2,1517,,,,,,,2.7,90.0,1649.0,1.3,20.0,1541.0,0.3,254.0,90.0,-6.6,24,1454,64.8,3.7,1021.4,1027.3,909,1022.4,1551,1024.8,9.9,7.9,,,,,,,,,0.0,0.0,1.0,-9.9,,,,,,,,,,,,,,
285,합천,2023-01-09,1.6,-4.6,517,12.8,1449,,,,,,,7.5,320.0,1507.0,3.6,290.0,1515.0,0.4,325.0,50.0,-3.3,41,1546,72.4,4.9,1019.9,1026.5,2347,1019.8,1421,1023.2,9.9,2.2,,,,,,,,,3.1,1.6,1.1,-7.7,,,,,,,,,,,,,,
285,합천,2023-01-10,1.5,-5.9,745,11.6,1534,,,,,,,3.5,50.0,1346.0,1.4,50.0,1352.0,0.3,252.0,110.0,-4.1,35,1430,70.9,4.5,1024.7,1031.2,914,1026.2,1607,1028.2,9.9,7.9,,,,,,,,,1.9,0.0,1.4,-9.8,,,,,,,,,,,,,,
285,합천,2023-01-11,2.5,-4.7,720,13.9,1538,,,,,,,3.1,90.0,1644.0,1.6,70.0,1612.0,0.4,328.0,70.0,-3.2,30,1522,70.9,4.8,1022.0,1027.5,917,1022.8,1530,1025.4,9.9,8.0,,,,,,,,,0.8,0.0,2.1,-8.4,,,,,,,,,,,,,,
285,합천,2023-01-12,4.6,-5.0,649,15.5,1535,,,,,,1.3,3.7,90.0,1510.0,1.9,70.0,1519.0,0.3,246.0,50.0,-2.2,26,1334,67.6,5.4,1019.6,1026.4,927,1019.5,2400,1023.0,10.0,7.6,,,,,,,,,1.6,1.5,3.7,-9.1,,,,,,,,,,,,,,
285,합천,2023-01-13,10.7,6.2,36,17.9,1615,,,,,,31.6,3.9,230.0,1628.0,1.7,230.0,1617.0,0.3,302.0,200.0,9.5,71,1647,92.9,12.0,1008.1,1019.5,1,1007.7,1608,1011.4,10.0,1.5,,,,,,,,,8.0,5.6,9.2,4.7,,,,,,,,,,,,,,
285,합천,2023-01-14,8.7,6.8,2339,10.6,1058,,,,,,3.0,5.5,50.0,1747.0,3.0,70.0,1123.0,0.7,617.0,70.0,7.9,92,1340,95.1,10.7,1009.2,1016.4,2225,1009.2,540,1012.5,10.0,0.0,,,,,,,,,7.8,7.0,8.1,6.1,,,,,,,,,,,,,,
285,합천,2023-01-15,4.2,-0.3,2308,6.9,48,,,,,,0.2,5.9,270.0,1625.0,2.5,270.0,1651.0,0.9,794.0,250.0,0.5,56,2349,77.8,6.7,1012.9,1018.9,2343,1013.7,1333,1016.2,10.0,0.4,,,,,,,,,7.4,5.3,5.6,-4.2,,,,,,,,,,,,,,
285,합천,2023-01-16,-0.7,-4.7,2349,5.9,1501,,,,,,,4.9,320.0,35.0,2.1,340.0,110.0,0.6,538.0,70.0,-7.3,26,1533,64.6,3.6,1019.2,1025.7,2313,1018.4,34,1022.6,10.0,7.7,,,,,,,,,3.1,1.0,3.0,-8.6,,,,,,,,,,,,,,
285,합천,2023-01-17,-2.0,-7.0,657,5.2,1543,,,,,,,4.9,70.0,1653.0,3.2,70.0,1657.0,0.5,425.0,70.0,-8.6,23,1532,65.9,3.2,1021.9,1027.2,933,1022.9,1403,1025.3,10.1,6.8,,,,,,,,,4.5,1.0,1.4,-9.4,,,,,,,,,,,,,,
285,합천,2023-01-18,-0.8,-5.9,501,6.5,1352,,,,,,,5.6,250.0,1339.0,2.6,250.0,1346.0,0.5,474.0,230.0,-6.2,37,1517,69.6,3.9,1022.1,1027.4,901,1023.2,1412,1025.5,10.1,4.6,,,,,,,,,3.5,1.0,1.4,-8.2,,,,,,,,,,,,,,
285,합천,2023-01-19,-0.4,-6.9,707,7.7,1434,,,,,,,5.9,230.0,1617.0,2.8,250.0,1704.0,0.6,531.0,200.0,-6.3,34,1405,68.8,3.8,1020.7,1026.7,1014,1021.2,1454,1024.1,10.1,8.2,,,,,,,,,1.5,0.0,1.7,-9.6,,,,,,,,,,,,,,
285,합천,2023-01-20,-0.5,-5.9,2353,6.4,1159,,,,,,,8.6,290.0,1230.0,4.3,340.0,1251.0,1.2,997.0,290.0,-9.7,18,1602,56.4,3.1,1022.0,1030.3,2344,1021.7,314,1025.4,10.1,7.7,,,,,,,,,2.3,0.0,1.5,-10.6,,,,,,,,,,,,,,
285,합천,2023-01-21,-3.6,-10.1,752,4.7,1541,,,,,,,5.4,90.0,1524.0,2.6,70.0,1522.0,0.6,485.0,70.0,-12.2,21,1512,55.8,2.4,1026.2,1031.6,956,1027.7,1606,1029.7,10.2,8.4,,,,,,,,,3.3,0.0,-0.6,-13.4,,,,,,,,,,,,,,
285,합천,2023-01-22,-1.5,-6.6,349,3.9,1531,,,,,,,2.1,70.0,1120.0,0.9,50.0,1103.0,0.2,136.0,20.0,-9.5,29,1514,57.6,3.0,1022.9,1029.4,627,1023.6,1754,1026.3,10.2,0.0,,,,,,,,,6.5,4.1,-0.4,-9.4,,,,,,,,,,,,,,
285,합천,2023-01-23,2.1,-6.0,717,9.8,1440,,,,,,,5.4,270.0,2059.0,2.5,250.0,2206.0,0.6,513.0,270.0,-5.4,35,1447,60.4,4.1,1017.9,1024.7,306,1016.7,1524,1021.2,10.2,7.4,,,,,,,,,4.6,0.8,2.1,-9.2,,,,,,,,,,,,,,
285,합천,2023-01-24,-6.7,-10.1,2358,2.4,1,,,,,,,15.8,290.0,1212.0,7.1,340.0,1107.0,3.6,3149.0,320.0,-21.7,17,1604,29.9,1.2,1021.5,1029.5,2351,1020.4,354,1025.0,10.2,8.5,,,,,,,,,1.5,0.9,-1.3,-12.4,,,,,,,,,,,,,,
285,합천,2023-01-25,-8.7,-16.0,742,0.2,1532,,,,,,,7.1,320.0,34.0,3.1,290.0,14.0,0.8,667.0,70.0,-21.1,11,1444,42.5,1.2,1025.5,1032.6,1000,1025.8,1605,1029.0,10.3,8.6,,,,,,,,,0.0,0.0,-3.6,-18.1,,,,,,,,,,,,,,
285,합천,2023-01-26,-4.1,-12.4,455,2.1,1459,,,,,,,4.4,50.0,2144.0,2.1,70.0,2107.0,0.5,434.0,20.0,-12.2,34,1347,54.6,2.5,1020.2,1028.0,109,1020.1,1956,1023.7,10.3,0.0,,,,,,,,,8.5,7.0,-1.8,-15.6,,,,,,,,,,,,,,
285,합천,2023-01-27,-2.4,-6.5,2346,1.3,1148,,,,,,,12.4,20.0,1244.0,6.1,360.0,1345.0,1.7,1477.0,360.0,-14.6,20,1223,43.4,2.2,1017.0,1022.5,2222,1018.1,1319,1020.5,10.3,8.4,,,,,,,,,1.6,1.5,-0.3,-13.0,,,,,,,,,,,,,,
285,합천,2023-01-28,-4.3,-11.8,745,1.8,1300,,,,,,,7.5,290.0,1309.0,3.0,290.0,1357.0,1.0,843.0,270.0,-12.2,26,1215,56.3,2.5,1018.5,1024.3,805,1020.0,1428,1021.9,10.3,5.9,,,,,,,,,3.8,2.5,-2.1,-16.4,,,,,,,,,,,,,,
285,합천,2023-01-29,-0.7,-9.3,757,6.7,1414,,,,,,,7.5,250.0,1406.0,3.5,270.0,1425.0,1.0,852.0,250.0,-7.8,24,1406,63.4,3.5,1016.4,1022.8,858,1017.5,2003,1019.8,10.4,8.2,,,,,,,,,4.0,2.4,0.0,-13.6,,,,,,,,,,,,,,
285,합천,2023-01-30,0.0,-5.2,2400,6.9,1525,,,,,,,7.8,320.0,1208.0,3.2,340.0,1212.0,1.2,1010.0,230.0,-12.2,15,1345,45.6,2.5,1019.1,1024.8,948,1018.3,30,1022.5,10.4,8.9,,,,,,,,,0.0,0.0,0.7,-11.2,,,,,,,,,,,,,,
285,합천,2023-01-31,0.0,-8.7,728,10.4,1551,,,,,,,6.6,180.0,1600.0,4.0,180.0,1456.0,0.8,692.0,200.0,-9.8,17,1354,54.9,3.0,1016.1,1024.0,126,1016.0,1636,1019.5,10.4,8.9,,,,,,,,,0.0,0.0,0.2,-12.7,,,,,,,,,,,,,,
285,합천,2023-02-01,4.4,-2.4,722,13.7,1359,,,,,,,9.1,290.0,1226.0,3.8,290.0,1426.0,1.1,981.0,290.0,-8.3,13,1421,47.1,3.4,1013.9,1023.3,2353,1013.3,1356,1017.2,10.4,6.0,,,,,,,,,5.9,1.1,3.2,-6.9,,,,,,,,,,,,,,
285,합천,2023-02-02,0.1,-4.9,728,7.2,1517,,,,,,,4.3,110.0,1519.0,2.3,70.0,1359.0,0.5,391.0,70.0,-11.1,13,1408,46.9,2.7,1021.5,1027.3,945,1022.7,1509,1024.9,10.5,5.2,,,,,,,,,6.6,2.0,1.4,-9.3,,,,,,,,,,,,,,
285,합천,2023-02-03,1.2,-4.3,129,9.8,1528,,,,,,,5.0,230.0,1514.0,2.6,250.0,1523.0,0.5,395.0,270.0,-13.5,8,1515,40.0,2.3,1018.2,1023.8,35,1018.4,1604,1021.6,10.5,5.1,,,,,,,,,4.4,3.8,2.3,-9.7,,,,,,,,,,,,,,
285,합천,2023-02-04,-0.8,-7.6,709,8.5,1532,,,,,,,3.7,50.0,1516.0,1.8,50.0,1517.0,0.4,311.0,230.0,-10.6,21,1516,52.4,2.7,1020.8,1026.2,2255,1021.8,1,1024.2,10.5,9.2,,,,,,,,,0.8,0.0,0.8,-11.9,,,,,,,,,,,,,,
