stnId,stnNm,tm,avgTa,minTa,minTaHrmt,maxTa,maxTaHrmt,mi10MaxRn,mi10MaxRnHrmt,hr1MaxRn,hr1MaxRnHrmt,sumRnDur,sumRn,maxInsWs,maxInsWsWd,maxInsWsHrmt,maxWs,maxWsWd,maxWsHrmt,avgWs,hr24SumRws,maxWd,avgTd,minRhm,minRhmHrmt,avgRhm,avgPv,avgPa,maxPs,maxPsHrmt,minPs,minPsHrmt,avgPs,ssDur,sumSsHr,hr1MaxIcsrHrmt,hr1MaxIcsr,sumGsr,ddMefs,ddMefsHrmt,ddMes,ddMesHrmt,sumDpthFhsc,avgTca,avgLmac,avgTs,minTg,avgCm5Te,avgCm10Te,avgCm20Te,avgCm30Te,avgM05Te,avgM10Te,avgM15Te,avgM30Te,avgM50Te,sumLrgEv,sumSmlEv,n99Rn,iscs,sumFogDur
238,금산,2023-01-01,-2.5,-8.4,717,5.8,1339,,,,,,,5.7,290,1428,2.9,290,1433,0.7,609,270,-8.9,27,1627,66.0,3.2,1009.2,1033.2,2204,1028.7,1538,1031.3,9.8,6.4,,,,,,,,,1.9,1.8,-1.3,-13.5,,,,,,,,,,,,,,
238,금산,2023-01-02,-4.6,-9.8,755,1.5,1444,,,,,,,6.2,290,1451,3.1,290,1456,0.8,670,290,-12.1,27,1400,60.6,2.5,1010.1,1034.6,905,1029.7,1430,1032.4,9.8,8.7,,,,,,,,,,,-2.4,-16.7,,,,,,,,,,,,,,
238,금산,2023-01-03,-4.6,-12.2,746,2.8,1356,,,,,,,5.4,320,1427,2.8,290,1430,0.8,728,290,-10.9,35,1501,64.5,2.7,1008.7,1033.5,926,1028.1,1535,1031.0,9.8,9.1,,,,,,,,,0.0,0.0,-2.7,-17.4,,,,,,,,,,,,,,
238,금산,2023-01-04,-3.2,-9.9,345,4.8,1317,,,,,,,7.7,290,1211,3.8,290,1519,0.8,687,290,-8.3,34,1312,70.0,3.3,1008.9,1032.4,2347,1029.2,1518,1031.1,9.8,7.5,,,,,,,,,1.0,0.6,-2.0,-15.9,,,,,,,,,,,,,,
238,금산,2023-01-05,-2.4,-8.0,657,5.9,1433,,,,,,,5.3,290,1509,2.8,320,1514,0.5,453,270,-5.6,53,1506,80.3,4.1,1009.0,1033.4,943,1028.6,1417,1031.2,9.8,4.6,,,,,,,,,5.0,4.8,-1.6,-13.9,,,,,,,,,,,,,,
238,금산,2023-01-06,-0.7,-6.8,632,7.5,1420,,,,,,1.6,4.9,270,1448,2.4,270,1544,0.6,503,270,-3.8,40,1542,81.6,4.7,1001.3,1030.3,1,1015.5,2324,1023.1,9.8,5.8,,,,,,,,,3.9,3.0,-1.0,-12.3,,,,,,,,,,,,,,
238,금산,2023-01-07,2.1,-4.3,2359,6.2,1412,,,,,,0.8,8.9,270,104,4.5,290,1547,2.1,1815,290,-3.6,40,1449,67.9,4.7,998.6,1024.9,2153,1015.4,46,1020.1,9.8,6.2,,,,,,,,,3.1,2.6,0.2,-11.9,,,,,,,,,,,,,,
238,금산,2023-01-08,-0.6,-7.2,654,9.0,1551,,,,,,,3.6,270,1554,1.7,290,1557,0.5,396,290,-5.8,23,1556,71.4,4.0,1003.6,1028.8,821,1023.0,1519,1025.4,9.9,8.4,,,,,,,,,0.5,0.4,-0.7,-13.0,,,,,,,,,,,,,,
238,금산,2023-01-09,1.2,-4.0,242,7.4,1555,,,,,,0.0,5.9,290,1559,2.9,290,1605,0.8,649,290,-3.2,46,1957,73.3,5.0,1003.0,1028.9,2228,1022.1,1442,1024.7,9.9,0.5,,,,,,,,,4.5,3.6,-0.1,-12.1,,,,,,,,,,,,,,
238,금산,2023-01-10,-0.9,-8.5,726,10.3,1512,,,,,,,3.7,290,1559,2.1,290,1602,0.5,426,270,-6.3,26,1530,71.0,3.8,1006.9,1031.6,921,1026.2,1620,1028.9,9.9,8.8,,,,,,,,,2.1,1.5,-1.1,-15.0,,,,,,,,,,,,,,
238,금산,2023-01-11,0.3,-6.4,702,11.6,1535,,,,,,,4.5,360,1428,2.2,340,1420,0.5,475,340,-6.3,17,1438,68.1,3.9,1004.6,1029.4,841,1023.8,1548,1026.4,9.9,9.0,,,,,,,,,0.3,0.0,-0.7,-12.2,,,,,,,,,,,,,,
238,금산,2023-01-12,3.0,-6.5,804,15.8,1546,,,,,,0.2,2.3,270,1706,1.3,270,1657,0.3,247,270,-4.5,20,1445,64.3,4.5,1001.1,1026.8,804,1018.3,2400,1022.6,9.9,8.7,,,,,,,,,1.9,1.0,-0.6,-12.3,,,,,,,,,,,,,,
238,금산,2023-01-13,8.9,4.3,14,14.2,1621,,,,,,22.3,6.0,270,1645,2.9,270,1638,0.6,506,290,8.3,82,114,96.8,11.2,990.7,1018.5,1,1008.5,1348,1011.5,9.9,0.0,,,,,,,,,8.8,8.4,4.1,3.8,,,,,,,,,,,,,,
238,금산,2023-01-14,7.4,5.4,2312,9.7,7,,,,,,2.1,4.0,340,313,1.9,340,313,0.8,655,290,7.2,95,1949,99.3,10.2,992.2,1016.4,2150,1010.5,445,1013.1,9.9,0.0,,,,,,,,,9.3,9.3,6.6,5.1,,,,,,,,,,,,,,
