stnId,stnNm,tm,avgTa,minTa,minTaHrmt,maxTa,maxTaHrmt,mi10MaxRn,mi10MaxRnHrmt,hr1MaxRn,hr1MaxRnHrmt,sumRnDur,sumRn,maxInsWs,maxInsWsWd,maxInsWsHrmt,maxWs,maxWsWd,maxWsHrmt,avgWs,hr24SumRws,maxWd,avgTd,minRhm,minRhmHrmt,avgRhm,avgPv,avgPa,maxPs,maxPsHrmt,minPs,minPsHrmt,avgPs,ssDur,sumSsHr,hr1MaxIcsrHrmt,hr1MaxIcsr,sumGsr,ddMefs,ddMefsHrmt,ddMes,ddMesHrmt,sumDpthFhsc,avgTca,avgLmac,avgTs,minTg,avgCm5Te,avgCm10Te,avgCm20Te,avgCm30Te,avgM05Te,avgM10Te,avgM15Te,avgM30Te,avgM50Te,sumLrgEv,sumSmlEv,n99Rn,iscs,sumFogDur
279,구미,2023-01-01,0.6,-5.9,538,7.4,1423,,,,,,,7.4,290,1623,3.5,270,1333,1.0,889,290,-10.0,20,1551,51.3,3.0,1023.7,1031.6,2357,1028.1,1613,1030.0,9.8,6.8,,,,,,,,,2.9,2.4,-1.2,-11.4,,,,,,,,,,,,,,
279,구미,2023-01-02,-0.5,-4.4,837,4.1,1509,,,,,,,6.9,270,1455,3.4,270,1457,1.6,1412,290,-16.6,15,1517,30.0,1.7,1024.7,1033.0,911,1028.5,1436,1031.0,9.8,7.2,,,,,,,,,2.1,1.3,-1.8,-11.4,,,,,,,,,,,,,,
279,구미,2023-01-03,-0.9,-5.3,718,4.4,1324,,,,,,,6.5,250,1519,3.3,270,1354,1.5,1292,290,-13.5,22,1436,40.1,2.2,1023.5,1031.5,748,1027.5,1515,1029.9,9.8,7.2,,,,,,,,,0.0,0.0,-2.3,-13.3,,,,,,,,,,,,,,
279,구미,2023-01-04,-0.7,-6.0,629,6.7,1432,,,,,,,5.5,340,1517,2.6,340,1318,0.8,655,320,-11.1,28,1529,46.6,2.7,1024.3,1032.0,845,1028.7,1510,1030.6,9.8,6.9,,,,,,,,,0.8,0.5,-1.8,-12.4,,,,,,,,,,,,,,
279,구미,2023-01-05,-1.0,-7.0,514,7.1,1406,,,,,,,4.8,290,1548,1.8,340,1443,0.3,233,270,-6.8,38,1258,66.9,3.7,1024.7,1033.3,946,1028.6,1450,1031.0,9.8,7.0,,,,,,,,,2.3,2.1,-2.0,-12.5,,,,,,,,,,,,,,
279,구미,2023-01-06,0.1,-5.3,507,7.7,1511,,,,,,0.0,2.5,70,1345,1.5,270,1920,0.1,79,90,-5.7,37,1458,67.6,4.0,1017.1,1030.1,1,1016.7,2359,1023.3,9.8,6.9,,,,,,,,,3.1,2.5,-0.7,-10.5,,,,,,,,,,,,,,
279,구미,2023-01-07,2.6,-1.8,2354,7.6,1508,,,,,,0.4,7.6,270,747,3.1,290,1342,0.9,786,290,-4.6,34,1511,61.8,4.4,1013.3,1024.8,2330,1015.5,402,1019.5,9.8,5.5,,,,,,,,,3.3,1.6,0.7,-8.4,,,,,,,,,,,,,,
279,구미,2023-01-08,0.2,-5.5,727,8.4,1534,,,,,,,2.1,90,1533,1.2,270,1858,0.1,82,270,-6.2,33,1453,65.1,3.9,1019.3,1027.9,847,1023.6,1502,1025.5,9.8,7.2,,,,,,,,,,,-0.5,-11.0,,,,,,,,,,,,,,
279,구미,2023-01-09,2.4,-3.6,336,9.2,1428,,,,,,,6.9,290,1602,2.6,290,1624,0.5,441,270,-4.2,46,2301,62.4,4.6,1018.0,1028.0,2345,1021.4,1419,1024.2,9.9,1.1,,,,,,,,,3.0,3.0,0.1,-8.7,,,,,,,,,,,,,,
279,구미,2023-01-10,1.5,-4.8,715,10.9,1524,,,,,,,3.2,360,44,1.8,340,45,0.2,164,90,-5.3,35,1523,63.0,4.2,1022.8,1031.7,905,1026.9,1627,1029.0,9.9,7.2,,,,,,,,,1.8,1.8,0.2,-11.0,,,,,,,,,,,,,,
