year,month,day,tavg,tmin,tmax,rain,sunshine,snow
2014,4,1,16.5,12.8,20.8,,,
2014,4,2,16.0,12.6,20.1,,,
2014,4,3,15.8,11.5,21.1,,,
2014,4,4,11.9,9.1,16.8,,,
2014,4,5,11.6,7.5,17.7,,,
2014,4,6,11.5,6.7,16.8,,,
2014,4,7,13.4,9.4,17.0,,,
2014,4,8,14.3,11.0,18.0,,,
2014,4,9,15.4,11.4,19.5,,,
2014,4,10,15.2,10.2,20.9,,,
2014,4,11,15.8,12.9,19.3,,,
2014,4,12,16.3,13.9,20.6,10.0,10.0,
2014,4,13,14.6,12.5,17.4,22.0,22.0,
2014,4,14,16.1,11.9,21.9,,,
2014,4,15,16.9,10.9,22.3,,,
2014,4,16,16.9,14.2,20.3,1.5,1.5,
2014,4,17,16.1,14.9,18.0,23.0,23.0,
2014,4,18,15.3,14.7,16.8,0.2,0.2,
2014,4,19,14.0,13.0,14.9,2.5,2.5,
2014,4,20,14.3,11.5,17.5,2.5,2.5,
2014,4,21,16.4,11.5,19.8,,,
2014,4,22,18.0,13.8,22.3,,,
2014,4,23,17.6,14.3,21.7,,,
2014,4,24,18.5,15.5,23.1,,,
2014,4,25,19.0,14.7,22.7,,,
2014,4,26,19.3,18.0,21.4,0.0,0.0,
2014,4,27,17.3,14.7,19.7,74.5,74.5,
2014,4,28,15.3,14.0,18.2,62.0,62.0,
2014,4,29,15.3,13.8,18.7,,,
2014,4,30,17.1,12.6,23.7,,,
