year,month,day,tavg,tmin,tmax,rain,sunshine,snow
2006,6,1,20.8,12.8,28.8,,,
2006,6,2,22.7,14.8,31.5,,,
2006,6,3,21.0,12.8,29.2,,,
2006,6,4,20.9,15.3,27.2,,,
2006,6,5,20.2,13.3,27.5,,,
2006,6,6,21.7,14.8,29.2,,,
2006,6,7,21.3,14.8,28.0,,,
2006,6,8,19.3,16.2,23.7,10.0,10.0,
2006,6,9,18.5,13.8,25.3,3.5,3.5,
2006,6,10,17.8,12.5,24.8,16.5,16.5,
2006,6,11,17.4,13.1,21.0,0.0,0.0,
2006,6,12,19.8,12.3,28.0,,,
2006,6,13,21.3,14.3,28.6,,,
2006,6,14,17.9,15.0,21.6,45.5,45.5,
2006,6,15,18.8,15.1,23.2,13.0,13.0,
2006,6,16,20.3,12.6,28.7,,,
2006,6,17,21.6,13.3,29.7,,,
2006,6,18,20.3,14.0,27.5,,,
2006,6,19,21.0,13.3,27.8,,,
2006,6,20,22.1,16.1,28.2,,,
2006,6,21,19.2,17.2,21.6,7.0,7.0,
2006,6,22,20.9,17.1,27.7,,,
2006,6,23,22.1,17.2,28.2,,,
2006,6,24,23.7,18.2,30.0,,,
2006,6,25,22.1,19.2,26.5,1.0,1.0,
2006,6,26,21.2,18.7,26.6,7.0,7.0,
2006,6,27,21.2,19.2,25.2,1.0,1.0,
2006,6,28,22.5,17.5,27.7,,,
2006,6,29,25.4,20.0,31.2,0.0,0.0,
2006,6,30,24.0,20.8,27.2,40.5,40.5,
