year,month,day,tavg,tmin,tmax,rain,sunshine,snow
1972,4,1,0.4,-3.5,4.2,,,
1972,4,2,3.8,-0.4,6.8,,,
1972,4,3,7.5,2.8,11.2,,,
1972,4,4,9.4,7.2,12.7,0.0,0.0,
1972,4,5,6.9,3.6,8.6,0.0,0.0,
1972,4,6,6.6,5.4,7.9,0.6,0.6,
1972,4,7,5.5,4.8,7.2,0.3,0.3,
1972,4,8,4.9,3.2,6.7,1.7,1.7,
1972,4,9,5.5,2.7,7.8,5.9,5.9,
1972,4,10,9.7,6.9,11.2,,,
1972,4,11,10.2,7.2,14.6,0.0,0.0,
1972,4,12,9.8,5.4,12.8,,,
1972,4,13,10.1,3.7,13.6,,,
1972,4,14,13.1,10.9,16.8,0.3,0.3,
1972,4,15,11.2,8.0,17.6,4.6,4.6,
1972,4,16,15.7,12.0,20.0,,,
1972,4,17,16.6,9.9,22.1,,,
1972,4,18,11.4,8.2,14.2,,,
1972,4,19,7.9,6.2,9.0,16.3,16.3,
1972,4,20,9.9,6.6,12.5,0.0,0.0,
1972,4,21,9.4,6.0,12.7,,,
1972,4,22,9.5,5.9,12.3,,,
1972,4,23,11.2,7.4,15.2,,,
1972,4,24,10.2,8.2,11.4,,,
1972,4,25,10.1,9.9,11.2,,,
1972,4,26,13.5,9.4,17.8,,,
1972,4,27,18.4,15.1,22.4,,,
1972,4,28,23.7,17.3,28.0,,,
1972,4,29,24.9,22.1,28.4,,,
1972,4,30,18.4,10.5,23.1,,,
